step,track,model,dataset,Memory in Mb,Time in s,MAE,RMSE
528,Regression,ORTO,chickweights,0.0,0.32284066600186634,156.83901515151516,170.67344883245215
540,Regression,ORTO,chickweights,0.0,0.3303392499983602,159.27222222222227,173.52770618784436
552,Regression,ORTO,chickweights,0.0,0.3376134579993959,160.60869565217396,174.92594706481302
564,Regression,ORTO,chickweights,0.0,0.34520408300159033,162.7464539007093,177.46059896325488
576,Regression,ORTO,chickweights,0.0,0.3526129160018172,165.3177083333334,180.4598822376382
21,Regression,ORTO,trumpapproval,0.0,0.013765166000666795,37.308171904761906,37.30817318021328
42,Regression,ORTO,trumpapproval,0.0,0.027140500002133194,37.297177857142856,37.29718027952589
63,Regression,ORTO,trumpapproval,0.0,0.040319499999895925,37.2934280952381,37.29343011243067
84,Regression,ORTO,trumpapproval,0.0,0.053926958000374725,37.290449404761915,37.29045160178226
105,Regression,ORTO,trumpapproval,0.0,0.0672437909997825,37.28625580952381,37.28625851368338
126,Regression,ORTO,trumpapproval,0.0,0.08032041600017692,37.28349420634921,37.28349697394212
147,Regression,ORTO,trumpapproval,0.0,0.09374191599999904,37.281536258503394,37.28153894150128
168,Regression,ORTO,trumpapproval,0.0,0.10744304100080626,37.27973839285713,37.279741050323274
189,Regression,ORTO,trumpapproval,0.0,0.12134116600282141,37.278337830687825,37.27834040893332
210,Regression,ORTO,trumpapproval,0.0,0.13491995799995493,37.277421476190455,37.27742389930011
231,Regression,ORTO,trumpapproval,0.0,0.1480625410003995,37.27661376623376,37.276616056617094
252,Regression,ORTO,trumpapproval,0.0,0.16139837499940768,37.275937063492066,37.27593923061476
273,Regression,ORTO,trumpapproval,0.0,0.17521970800225972,37.275368315018326,37.27537036753858
294,Regression,ORTO,trumpapproval,0.0,0.1886780410022766,37.2748361904762,37.27483814774716
315,Regression,ORTO,trumpapproval,0.0,0.2022679159999825,37.27441488888889,37.27441674902973
336,Regression,ORTO,trumpapproval,0.0,0.21533466600158135,37.27418035714286,37.27418212127434
357,Regression,ORTO,trumpapproval,0.0,0.229067500000383,37.27473070028011,37.27473243930772
378,Regression,ORTO,trumpapproval,0.0,0.24276945800011163,37.27517637566138,37.275178081363244
399,Regression,ORTO,trumpapproval,0.0,0.2563359160012624,37.275681779448625,37.275683457032756
420,Regression,ORTO,trumpapproval,0.0,0.26985787500234437,37.27603533333334,37.27603697509147
441,Regression,ORTO,trumpapproval,0.0,0.28387662500244915,37.27661079365081,37.27661245632232
462,Regression,ORTO,trumpapproval,0.0,0.2973985000026005,37.27726140692642,37.27726312132894
483,Regression,ORTO,trumpapproval,0.0,0.31146466599966516,37.27780532091099,37.277807057348916
504,Regression,ORTO,trumpapproval,0.0,0.32547170800171443,37.278287896825425,37.278289641809636
525,Regression,ORTO,trumpapproval,0.0,0.3398425830018823,37.278562780952406,37.27856448044813
546,Regression,ORTO,trumpapproval,0.0,0.35330420800164575,37.278905201465236,37.27890688175268
567,Regression,ORTO,trumpapproval,0.0,0.36682216600092943,37.27897477954147,37.2789764194524
588,Regression,ORTO,trumpapproval,0.0,0.3807361250001122,37.279275306122464,37.27927692670529
609,Regression,ORTO,trumpapproval,0.0,0.3947445410012733,37.27971233169131,37.279713981044665
630,Regression,ORTO,trumpapproval,0.0,0.40889824999976554,37.280086063492064,37.280087718119304
651,Regression,ORTO,trumpapproval,0.0,0.4233920410006249,37.280497665130575,37.28049933580823
672,Regression,ORTO,trumpapproval,0.0,0.4372999580009491,37.28078747023811,37.28078913029772
693,Regression,ORTO,trumpapproval,0.0,0.4518038330024865,37.28087191919195,37.28087353909786
714,Regression,ORTO,trumpapproval,0.0,0.4657242909997876,37.28069110644261,37.28069270907296
735,Regression,ORTO,trumpapproval,0.0,0.4798572500003502,37.280939564625875,37.280941155830455
756,Regression,ORTO,trumpapproval,0.0,0.4939367080005468,37.28107814814816,37.28107970625262
777,Regression,ORTO,trumpapproval,0.0,0.5078239159993245,37.28131310167311,37.28131465009112
798,Regression,ORTO,trumpapproval,0.0,0.5222583750000922,37.281464899749395,37.281466423017335
819,Regression,ORTO,trumpapproval,0.0,0.5365086660021916,37.28164832722834,37.28164983406238
840,Regression,ORTO,trumpapproval,0.0,0.5510268750003888,37.28181297619049,37.28181446467589
861,Regression,ORTO,trumpapproval,0.0,0.5653697910020128,37.28209144018582,37.282092933953436
882,Regression,ORTO,trumpapproval,0.0,0.5797123750016908,37.282356643990916,37.282358140855465
903,Regression,ORTO,trumpapproval,0.0,0.5944622910028556,37.28258270210409,37.28258419542024
924,Regression,ORTO,trumpapproval,0.0,0.6089168750004319,37.282641277056264,37.28264273840971
945,Regression,ORTO,trumpapproval,0.0,0.6235054160024447,37.282811111111094,37.2828125643779
966,Regression,ORTO,trumpapproval,0.0,0.6384472080026171,37.282887236024855,37.28288866351813
987,Regression,ORTO,trumpapproval,0.0,0.6526710409998486,37.28293194528875,37.282933343652495
12,Regression,KNNRegressor,chickweights,0.0,0.007688000001508044,80.58333333333334,80.58794368059448
24,Regression,KNNRegressor,chickweights,0.0,0.014494250001007458,80.41666666666667,80.42284086833375
36,Regression,KNNRegressor,chickweights,0.0,0.021242417002213188,80.05555555555557,80.06455728556384
48,Regression,KNNRegressor,chickweights,0.0,0.027930917000048794,80.08333333333334,80.09135409018879
60,Regression,KNNRegressor,chickweights,0.0,0.034773999999742955,81.10000000000002,81.1556118412851
72,Regression,KNNRegressor,chickweights,0.0,0.04159312499905354,82.09722222222226,82.19818530032562
84,Regression,KNNRegressor,chickweights,0.0,0.04829262500061304,82.96428571428574,83.08107056191733
96,Regression,KNNRegressor,chickweights,0.0,0.054938125002081506,83.85416666666669,83.99342732222166
108,Regression,KNNRegressor,chickweights,0.0,0.06173829199906322,85.07407407407409,85.27699963452434
120,Regression,KNNRegressor,chickweights,0.0,0.06865404199925251,86.21666666666671,86.47774280125493
132,Regression,KNNRegressor,chickweights,0.0,0.07564012500006356,87.51515151515154,87.84844042354129
144,Regression,KNNRegressor,chickweights,0.0,0.0825213749994873,88.80555555555561,89.2142396456729
156,Regression,KNNRegressor,chickweights,0.0,0.08914629200080526,90.1538461538462,90.65311456032374
168,Regression,KNNRegressor,chickweights,0.0,0.09589270899959956,91.2976190476191,91.88042177070099
180,Regression,KNNRegressor,chickweights,0.0,0.10295100000075763,92.93888888888893,93.6819975591184
192,Regression,KNNRegressor,chickweights,0.0,0.1099724170016998,94.74479166666669,95.703562499
204,Regression,KNNRegressor,chickweights,0.0,0.11682441700031632,96.37254901960787,97.48956706373514
216,Regression,KNNRegressor,chickweights,0.0,0.12352475000079721,97.70833333333337,98.97766770187964
228,Regression,KNNRegressor,chickweights,0.0,0.13032733400177676,99.42982456140356,100.9444436398279
240,Regression,KNNRegressor,chickweights,0.0,0.13722691699877032,101.75833333333337,103.71539583559105
252,Regression,KNNRegressor,chickweights,0.0,0.14388591700117104,103.73809523809527,105.946939400126
264,Regression,KNNRegressor,chickweights,0.0,0.15090695899925777,105.25378787878793,107.7270505687519
276,Regression,KNNRegressor,chickweights,0.0,0.15768416699938825,107.03260869565223,109.85347619390141
288,Regression,KNNRegressor,chickweights,0.0,0.1645144590002019,109.39236111111117,112.6981434087438
300,Regression,KNNRegressor,chickweights,0.0,0.17137633400125196,111.68000000000006,115.38607657194464
312,Regression,KNNRegressor,chickweights,0.0,0.17832020900095813,113.58653846153854,117.82131462297977
324,Regression,KNNRegressor,chickweights,0.0,0.18532608399982564,115.41666666666674,119.97521606205095
336,Regression,KNNRegressor,chickweights,0.0,0.19206504199974006,118.37797619047628,123.86894235825373
348,Regression,KNNRegressor,chickweights,0.0,0.19890787500116858,121.23275862068975,127.39702851151289
360,Regression,KNNRegressor,chickweights,0.0,0.20599195899922051,123.24722222222232,129.96021827210564
372,Regression,KNNRegressor,chickweights,0.0,0.21298333400045522,124.93279569892482,131.8732794312669
384,Regression,KNNRegressor,chickweights,0.0,0.22004200000083074,127.74218750000007,135.3779143268946
396,Regression,KNNRegressor,chickweights,0.0,0.22696254200127441,130.6212121212122,138.88769898480192
408,Regression,KNNRegressor,chickweights,0.0,0.23429070899874205,132.50735294117655,141.12818363348367
420,Regression,KNNRegressor,chickweights,0.0,0.24105058400164125,134.69523809523815,143.82971081902977
432,Regression,KNNRegressor,chickweights,0.0,0.24794745899998816,137.78703703703712,147.77057730995887
444,Regression,KNNRegressor,chickweights,0.0,0.25504716700015706,140.71621621621628,151.3926045773727
456,Regression,KNNRegressor,chickweights,0.0,0.2618677499995101,142.46052631578954,153.3835634735993
468,Regression,KNNRegressor,chickweights,0.0,0.2688432089998969,144.91239316239322,156.49894868711087
480,Regression,KNNRegressor,chickweights,0.0,0.27605795899944496,147.60625000000002,159.72334806366504
492,Regression,KNNRegressor,chickweights,0.0,0.28324425000027986,150.62398373983743,163.53966352146955
504,Regression,KNNRegressor,chickweights,0.0,0.29008695900120074,151.92857142857144,164.87223287929112
516,Regression,KNNRegressor,chickweights,0.0,0.2969545839987404,153.98643410852713,167.18159022011713
528,Regression,KNNRegressor,chickweights,0.0,0.3037284999991243,156.83901515151516,170.67344883245215
540,Regression,KNNRegressor,chickweights,0.0,0.3107017500005895,159.27222222222227,173.52770618784436
552,Regression,KNNRegressor,chickweights,0.0,0.31792245900214766,160.60869565217396,174.92594706481302
564,Regression,KNNRegressor,chickweights,0.0,0.3250557089995709,162.7464539007093,177.46059896325488
576,Regression,KNNRegressor,chickweights,0.0,0.33227541700034635,165.3177083333334,180.4598822376382
21,Regression,KNNRegressor,trumpapproval,0.0,0.01457374999881722,37.308171904761906,37.30817318021328
42,Regression,KNNRegressor,trumpapproval,0.0,0.027623124999081483,37.297177857142856,37.29718027952589
63,Regression,KNNRegressor,trumpapproval,0.0,0.041151790999720106,37.2934280952381,37.29343011243067
84,Regression,KNNRegressor,trumpapproval,0.0,0.054589790997852106,37.290449404761915,37.29045160178226
105,Regression,KNNRegressor,trumpapproval,0.0,0.06812395800079685,37.28625580952381,37.28625851368338
126,Regression,KNNRegressor,trumpapproval,0.0,0.08188141599748633,37.28349420634921,37.28349697394212
147,Regression,KNNRegressor,trumpapproval,0.0,0.09559908300070674,37.281536258503394,37.28153894150128
168,Regression,KNNRegressor,trumpapproval,0.0,0.10948683300011908,37.27973839285713,37.279741050323274
189,Regression,KNNRegressor,trumpapproval,0.0,0.12289824999970733,37.278337830687825,37.27834040893332
210,Regression,KNNRegressor,trumpapproval,0.0,0.13643158299964853,37.277421476190455,37.27742389930011
231,Regression,KNNRegressor,trumpapproval,0.0,0.1502794999978505,37.27661376623376,37.276616056617094
252,Regression,KNNRegressor,trumpapproval,0.0,0.16355354099869146,37.275937063492066,37.27593923061476
273,Regression,KNNRegressor,trumpapproval,0.0,0.17744725000011385,37.275368315018326,37.27537036753858
294,Regression,KNNRegressor,trumpapproval,0.0,0.19093512499966891,37.2748361904762,37.27483814774716
315,Regression,KNNRegressor,trumpapproval,0.0,0.20451466599843116,37.27441488888889,37.27441674902973
336,Regression,KNNRegressor,trumpapproval,0.0,0.21835825000016484,37.27418035714286,37.27418212127434
357,Regression,KNNRegressor,trumpapproval,0.0,0.23252449999927194,37.27473070028011,37.27473243930772
378,Regression,KNNRegressor,trumpapproval,0.0,0.24660670799858053,37.27517637566138,37.275178081363244
399,Regression,KNNRegressor,trumpapproval,0.0,0.2611669580001035,37.275681779448625,37.275683457032756
420,Regression,KNNRegressor,trumpapproval,0.0,0.2750562080000236,37.27603533333334,37.27603697509147
441,Regression,KNNRegressor,trumpapproval,0.0,0.28926058299839497,37.27661079365081,37.27661245632232
462,Regression,KNNRegressor,trumpapproval,0.0,0.30360512499828474,37.27726140692642,37.27726312132894
483,Regression,KNNRegressor,trumpapproval,0.0,0.31779699999970035,37.27780532091099,37.277807057348916
504,Regression,KNNRegressor,trumpapproval,0.0,0.33202075000008335,37.278287896825425,37.278289641809636
525,Regression,KNNRegressor,trumpapproval,0.0,0.3463712079974357,37.278562780952406,37.27856448044813
546,Regression,KNNRegressor,trumpapproval,0.0,0.3601811660009844,37.278905201465236,37.27890688175268
567,Regression,KNNRegressor,trumpapproval,0.0,0.3745243749981455,37.27897477954147,37.2789764194524
588,Regression,KNNRegressor,trumpapproval,0.0,0.3890363329992397,37.279275306122464,37.27927692670529
609,Regression,KNNRegressor,trumpapproval,0.0,0.40328445799968904,37.27971233169131,37.279713981044665
630,Regression,KNNRegressor,trumpapproval,0.0,0.4173618749991874,37.280086063492064,37.280087718119304
651,Regression,KNNRegressor,trumpapproval,0.0,0.43170591599846375,37.280497665130575,37.28049933580823
672,Regression,KNNRegressor,trumpapproval,0.0,0.44620758299788577,37.28078747023811,37.28078913029772
693,Regression,KNNRegressor,trumpapproval,0.0,0.46103608299745247,37.28087191919195,37.28087353909786
714,Regression,KNNRegressor,trumpapproval,0.0,0.4756092499992519,37.28069110644261,37.28069270907296
735,Regression,KNNRegressor,trumpapproval,0.0,0.4901026660008938,37.280939564625875,37.280941155830455
756,Regression,KNNRegressor,trumpapproval,0.0,0.5043666249985108,37.28107814814816,37.28107970625262
777,Regression,KNNRegressor,trumpapproval,0.0,0.5189083330005815,37.28131310167311,37.28131465009112
798,Regression,KNNRegressor,trumpapproval,0.0,0.533496665997518,37.281464899749395,37.281466423017335
819,Regression,KNNRegressor,trumpapproval,0.0,0.5478831250002258,37.28164832722834,37.28164983406238
840,Regression,KNNRegressor,trumpapproval,0.0,0.5629507499979809,37.28181297619049,37.28181446467589
861,Regression,KNNRegressor,trumpapproval,0.0,0.5915855409984943,37.28209144018582,37.282092933953436
882,Regression,KNNRegressor,trumpapproval,0.0,0.6301643749975483,37.282356643990916,37.282358140855465
903,Regression,KNNRegressor,trumpapproval,0.0,0.652687165998941,37.28258270210409,37.28258419542024
924,Regression,KNNRegressor,trumpapproval,0.0,0.667947957997967,37.282641277056264,37.28264273840971
945,Regression,KNNRegressor,trumpapproval,0.0,0.682373457999347,37.282811111111094,37.2828125643779
966,Regression,KNNRegressor,trumpapproval,0.0,0.6975689579994651,37.282887236024855,37.28288866351813
987,Regression,KNNRegressor,trumpapproval,0.0,0.7125031249997846,37.28293194528875,37.282933343652495
12,Regression,FIMTDD,chickweights,0.0,0.006779709001420997,80.58333333333334,80.58794368059448
24,Regression,FIMTDD,chickweights,0.0,0.013499333999789087,80.41666666666667,80.42284086833375
36,Regression,FIMTDD,chickweights,0.0,0.020178250000753906,80.05555555555557,80.06455728556384
48,Regression,FIMTDD,chickweights,0.0,0.02668512500167708,80.08333333333334,80.09135409018879
60,Regression,FIMTDD,chickweights,0.0,0.033472667000751244,81.10000000000002,81.1556118412851
72,Regression,FIMTDD,chickweights,0.0,0.04019362499821,82.09722222222226,82.19818530032562
84,Regression,FIMTDD,chickweights,0.0,0.04700175000107265,82.96428571428574,83.08107056191733
96,Regression,FIMTDD,chickweights,0.0,0.05379887500021141,83.85416666666669,83.99342732222166
108,Regression,FIMTDD,chickweights,0.0,0.06033704199944623,85.07407407407409,85.27699963452434
120,Regression,FIMTDD,chickweights,0.0,0.06687370899817324,86.21666666666671,86.47774280125493
132,Regression,FIMTDD,chickweights,0.0,0.07351245899917558,87.51515151515154,87.84844042354129
144,Regression,FIMTDD,chickweights,0.0,0.08012262500051293,88.80555555555561,89.2142396456729
156,Regression,FIMTDD,chickweights,0.0,0.08678650000001653,90.1538461538462,90.65311456032374
168,Regression,FIMTDD,chickweights,0.0,0.09380670899918186,91.2976190476191,91.88042177070099
180,Regression,FIMTDD,chickweights,0.0,0.10053195900036371,92.93888888888893,93.6819975591184
192,Regression,FIMTDD,chickweights,0.0,0.10709395899903029,94.74479166666669,95.703562499
204,Regression,FIMTDD,chickweights,0.0,0.11429066699929535,96.37254901960787,97.48956706373514
216,Regression,FIMTDD,chickweights,0.0,0.12101179199817125,97.70833333333337,98.97766770187964
228,Regression,FIMTDD,chickweights,0.0,0.12796395899931667,99.42982456140356,100.9444436398279
240,Regression,FIMTDD,chickweights,0.0,0.13476725000145962,101.75833333333337,103.71539583559105
252,Regression,FIMTDD,chickweights,0.0,0.14144291699994938,103.73809523809527,105.946939400126
264,Regression,FIMTDD,chickweights,0.0,0.1483320420011296,105.25378787878793,107.7270505687519
276,Regression,FIMTDD,chickweights,0.0,0.1550045840012899,107.03260869565223,109.85347619390141
288,Regression,FIMTDD,chickweights,0.0,0.16169162499863887,109.39236111111117,112.6981434087438
300,Regression,FIMTDD,chickweights,0.0,0.1683730420008942,111.68000000000006,115.38607657194464
312,Regression,FIMTDD,chickweights,0.0,0.17505687499942724,113.58653846153854,117.82131462297977
324,Regression,FIMTDD,chickweights,0.0,0.18196458400052506,115.41666666666674,119.97521606205095
336,Regression,FIMTDD,chickweights,0.0,0.18877645899920026,118.37797619047628,123.86894235825373
348,Regression,FIMTDD,chickweights,0.0,0.19567116699909093,121.23275862068975,127.39702851151289
360,Regression,FIMTDD,chickweights,0.0,0.20251095899948268,123.24722222222232,129.96021827210564
372,Regression,FIMTDD,chickweights,0.0,0.209343667000212,124.93279569892482,131.8732794312669
