step,track,model,dataset,Memory in Mb,Time in s,Accuracy
1000,Binary classification,CSMOTE,phishing,0.0,1.285948750000898,0.0
1025,Binary classification,CSMOTE,phishing,0.0,1.3175573330008774,0.0
1050,Binary classification,CSMOTE,phishing,0.0,1.3491106670007866,0.0
1075,Binary classification,CSMOTE,phishing,0.0,1.3814805830006662,0.0
1100,Binary classification,CSMOTE,phishing,0.0,1.4134283750008765,0.0
1125,Binary classification,CSMOTE,phishing,0.0,1.4449507919998723,0.0
1150,Binary classification,CSMOTE,phishing,0.0,1.4773232080005982,0.0
1175,Binary classification,CSMOTE,phishing,0.0,1.509584082999936,0.0
1200,Binary classification,CSMOTE,phishing,0.0,1.5412292500004696,0.0
1225,Binary classification,CSMOTE,phishing,0.0,1.5735898750008346,0.0
1250,Binary classification,CSMOTE,phishing,0.0,1.6058383330000652,0.0
1904,Binary classification,CSMOTE,smtp,0.0,2.354735499999151,0.0
3808,Binary classification,CSMOTE,smtp,0.0,4.948648707999382,0.0
5712,Binary classification,CSMOTE,smtp,0.0,7.806292707999091,0.0
7616,Binary classification,CSMOTE,smtp,0.0,10.9547673750003,0.0
9520,Binary classification,CSMOTE,smtp,0.0,14.303883832999418,0.0
11424,Binary classification,CSMOTE,smtp,0.0,17.960071874998903,0.0
13328,Binary classification,CSMOTE,smtp,0.0,21.81018929200036,0.0
15232,Binary classification,CSMOTE,smtp,0.0,25.914648500000112,0.0
17136,Binary classification,CSMOTE,smtp,0.0,30.32107370799895,0.0
19040,Binary classification,CSMOTE,smtp,0.0,34.93582220799908,0.0
20944,Binary classification,CSMOTE,smtp,0.0,39.886035874998925,0.0
22848,Binary classification,CSMOTE,smtp,0.0,45.049879999998666,0.0
24752,Binary classification,CSMOTE,smtp,0.0,50.546972207999715,0.0
26656,Binary classification,CSMOTE,smtp,0.0,56.341522291999354,0.0
28560,Binary classification,CSMOTE,smtp,0.0,62.33467737499995,0.0
30464,Binary classification,CSMOTE,smtp,0.0,68.58790229199985,0.0
32368,Binary classification,CSMOTE,smtp,0.0,75.09854795799947,0.0
34272,Binary classification,CSMOTE,smtp,0.0,81.844474042,0.0
36176,Binary classification,CSMOTE,smtp,0.0,88.78775270799997,0.0
38080,Binary classification,CSMOTE,smtp,0.0,96.05412195799909,0.0
39984,Binary classification,CSMOTE,smtp,0.0,103.603684624999,0.0
41888,Binary classification,CSMOTE,smtp,0.0,111.4029647919997,0.0
43792,Binary classification,CSMOTE,smtp,0.0,119.37570958299877,0.0
45696,Binary classification,CSMOTE,smtp,0.0,127.63157608300024,0.0
47600,Binary classification,CSMOTE,smtp,0.0,136.20410837499912,0.0
49504,Binary classification,CSMOTE,smtp,0.0,145.08279358300024,0.0
51408,Binary classification,CSMOTE,smtp,0.0,154.23292633299934,0.0
53312,Binary classification,CSMOTE,smtp,0.0,163.68310095800007,0.0
55216,Binary classification,CSMOTE,smtp,0.0,173.39760279199982,0.0
57120,Binary classification,CSMOTE,smtp,0.0,183.39189933299895,0.0
59024,Binary classification,CSMOTE,smtp,0.0,193.66806695800005,0.0
60928,Binary classification,CSMOTE,smtp,0.0,204.2276132499992,0.0
62832,Binary classification,CSMOTE,smtp,0.0,215.0635858749993,0.0
64736,Binary classification,CSMOTE,smtp,0.0,226.15809291699952,0.0
66640,Binary classification,CSMOTE,smtp,0.0,237.57253687499903,0.0
68544,Binary classification,CSMOTE,smtp,0.0,249.16236449999997,0.0
70448,Binary classification,CSMOTE,smtp,0.0,261.069000083,0.0
72352,Binary classification,CSMOTE,smtp,0.0,273.2171755829986,0.0
74256,Binary classification,CSMOTE,smtp,0.0,285.71809920799933,0.0
76160,Binary classification,CSMOTE,smtp,0.0,298.4240799580002,0.0
78064,Binary classification,CSMOTE,smtp,0.0,311.423321667,0.0
79968,Binary classification,CSMOTE,smtp,0.0,324.7134043749993,0.0
81872,Binary classification,CSMOTE,smtp,0.0,338.2229365000003,0.0
83776,Binary classification,CSMOTE,smtp,0.0,351.994225041999,0.0
85680,Binary classification,CSMOTE,smtp,0.0,366.1204971669995,0.0
87584,Binary classification,CSMOTE,smtp,0.0,380.4955115419998,0.0
89488,Binary classification,CSMOTE,smtp,0.0,395.1850806249986,0.0
91392,Binary classification,CSMOTE,smtp,0.0,410.2315826249997,0.0
93296,Binary classification,CSMOTE,smtp,0.0,425.48418949999905,0.0
106,Binary classification,DynamicWeightedMajority,bananas,0.0,0.1254051670002809,0.0
212,Binary classification,DynamicWeightedMajority,bananas,0.0,0.2497929999990447,0.0
318,Binary classification,DynamicWeightedMajority,bananas,0.0,0.3745373749989085,0.0
424,Binary classification,DynamicWeightedMajority,bananas,0.0,0.5009384169989062,0.0
530,Binary classification,DynamicWeightedMajority,bananas,0.0,0.6273347919996013,0.0
636,Binary classification,DynamicWeightedMajority,bananas,0.0,0.7529361670003709,0.0
742,Binary classification,DynamicWeightedMajority,bananas,0.0,0.8807979169996543,0.0
848,Binary classification,DynamicWeightedMajority,bananas,0.0,1.0087390829994547,0.0
954,Binary classification,DynamicWeightedMajority,bananas,0.0,1.132925832998808,0.0
1060,Binary classification,DynamicWeightedMajority,bananas,0.0,1.25929987499876,0.0
1166,Binary classification,DynamicWeightedMajority,bananas,0.0,1.38866195799892,0.0
1272,Binary classification,DynamicWeightedMajority,bananas,0.0,1.518033332999039,0.0
1378,Binary classification,DynamicWeightedMajority,bananas,0.0,1.6492168749991831,0.0
1484,Binary classification,DynamicWeightedMajority,bananas,0.0,1.781593249999787,0.0
1590,Binary classification,DynamicWeightedMajority,bananas,0.0,1.913284707999992,0.0
1696,Binary classification,DynamicWeightedMajority,bananas,0.0,2.04702583299877,0.0
1802,Binary classification,DynamicWeightedMajority,bananas,0.0,2.1812079999999696,0.0
1908,Binary classification,DynamicWeightedMajority,bananas,0.0,2.3127382080001553,0.0
2014,Binary classification,DynamicWeightedMajority,bananas,0.0,2.441732957999193,0.0
2120,Binary classification,DynamicWeightedMajority,bananas,0.0,2.572798207998858,0.0
2226,Binary classification,DynamicWeightedMajority,bananas,0.0,2.703255041999,0.0
2332,Binary classification,DynamicWeightedMajority,bananas,0.0,2.834488082999087,0.0
2438,Binary classification,DynamicWeightedMajority,bananas,0.0,2.9677076669995586,0.0
2544,Binary classification,DynamicWeightedMajority,bananas,0.0,3.101095042000452,0.0
2650,Binary classification,DynamicWeightedMajority,bananas,0.0,3.234608749999097,0.0
2756,Binary classification,DynamicWeightedMajority,bananas,0.0,3.3688557080004102,0.0
2862,Binary classification,DynamicWeightedMajority,bananas,0.0,3.503883957999278,0.0
2968,Binary classification,DynamicWeightedMajority,bananas,0.0,3.6389096669990977,0.0
3074,Binary classification,DynamicWeightedMajority,bananas,0.0,3.775475749998805,0.0
3180,Binary classification,DynamicWeightedMajority,bananas,0.0,3.911599499999283,0.0
3286,Binary classification,DynamicWeightedMajority,bananas,0.0,4.049122917000204,0.0
3392,Binary classification,DynamicWeightedMajority,bananas,0.0,4.189678582999477,0.0
3498,Binary classification,DynamicWeightedMajority,bananas,0.0,4.33371220799927,0.0
3604,Binary classification,DynamicWeightedMajority,bananas,0.0,4.477461499998753,0.0
3710,Binary classification,DynamicWeightedMajority,bananas,0.0,4.619161582999368,0.0
3816,Binary classification,DynamicWeightedMajority,bananas,0.0,4.758410708000156,0.0
3922,Binary classification,DynamicWeightedMajority,bananas,0.0,4.903755833000105,0.0
4028,Binary classification,DynamicWeightedMajority,bananas,0.0,5.052637875000073,0.0
4134,Binary classification,DynamicWeightedMajority,bananas,0.0,5.2007322079989535,0.0
4240,Binary classification,DynamicWeightedMajority,bananas,0.0,5.350561416998971,0.0
4346,Binary classification,DynamicWeightedMajority,bananas,0.0,5.500744249999116,0.0
4452,Binary classification,DynamicWeightedMajority,bananas,0.0,5.652618832998996,0.0
4558,Binary classification,DynamicWeightedMajority,bananas,0.0,5.804038917000071,0.0
4664,Binary classification,DynamicWeightedMajority,bananas,0.0,5.95670437499939,0.0
4770,Binary classification,DynamicWeightedMajority,bananas,0.0,6.110134791999371,0.0
4876,Binary classification,DynamicWeightedMajority,bananas,0.0,6.264218832999177,0.0
4982,Binary classification,DynamicWeightedMajority,bananas,0.0,6.478349082999557,0.0
5088,Binary classification,DynamicWeightedMajority,bananas,0.0,6.635082957998748,0.0
5194,Binary classification,DynamicWeightedMajority,bananas,0.0,6.79028579199985,0.0
5300,Binary classification,DynamicWeightedMajority,bananas,0.0,6.94499283299956,0.0
907,Binary classification,DynamicWeightedMajority,elec2,0.0,1.0927027500001714,0.0
1814,Binary classification,DynamicWeightedMajority,elec2,0.0,2.2468777499998396,0.0
2721,Binary classification,DynamicWeightedMajority,elec2,0.0,3.4356927080007154,0.0
3628,Binary classification,DynamicWeightedMajority,elec2,0.0,4.704927124999813,0.0
4535,Binary classification,DynamicWeightedMajority,elec2,0.0,6.000279165999018,0.0
5442,Binary classification,DynamicWeightedMajority,elec2,0.0,7.368523875000392,0.0
6349,Binary classification,DynamicWeightedMajority,elec2,0.0,8.818313665999085,0.0
7256,Binary classification,DynamicWeightedMajority,elec2,0.0,10.367936915999962,0.0
8163,Binary classification,DynamicWeightedMajority,elec2,0.0,11.933099207999476,0.0
9070,Binary classification,DynamicWeightedMajority,elec2,0.0,13.538063833000706,0.0
9977,Binary classification,DynamicWeightedMajority,elec2,0.0,15.185394374999303,0.0
10884,Binary classification,DynamicWeightedMajority,elec2,0.0,16.922371041000588,0.0
11791,Binary classification,DynamicWeightedMajority,elec2,0.0,18.67757100000017,0.0
12698,Binary classification,DynamicWeightedMajority,elec2,0.0,20.449470666000707,0.0
13605,Binary classification,DynamicWeightedMajority,elec2,0.0,22.3110387910001,0.0
14512,Binary classification,DynamicWeightedMajority,elec2,0.0,24.25841583299916,0.0
15419,Binary classification,DynamicWeightedMajority,elec2,0.0,26.24966858299922,0.0
16326,Binary classification,DynamicWeightedMajority,elec2,0.0,28.332914999999048,0.0
17233,Binary classification,DynamicWeightedMajority,elec2,0.0,30.37785141600034,0.0
18140,Binary classification,DynamicWeightedMajority,elec2,0.0,32.48812779099899,0.0
19047,Binary classification,DynamicWeightedMajority,elec2,0.0,34.5928514999996,0.0
19954,Binary classification,DynamicWeightedMajority,elec2,0.0,36.849019499999486,0.0
20861,Binary classification,DynamicWeightedMajority,elec2,0.0,39.163131790999614,0.0
21768,Binary classification,DynamicWeightedMajority,elec2,0.0,41.47473258299942,0.0
22675,Binary classification,DynamicWeightedMajority,elec2,0.0,43.79951099999926,0.0
23582,Binary classification,DynamicWeightedMajority,elec2,0.0,46.27952720800022,0.0
24489,Binary classification,DynamicWeightedMajority,elec2,0.0,48.69959912500053,0.0
25396,Binary classification,DynamicWeightedMajority,elec2,0.0,51.221793916000024,0.0
26303,Binary classification,DynamicWeightedMajority,elec2,0.0,53.76655329099958,0.0
27210,Binary classification,DynamicWeightedMajority,elec2,0.0,56.37864787499893,0.0
28117,Binary classification,DynamicWeightedMajority,elec2,0.0,59.111279458000354,0.0
29024,Binary classification,DynamicWeightedMajority,elec2,0.0,61.88594266600012,0.0
29931,Binary classification,DynamicWeightedMajority,elec2,0.0,64.66633129100046,0.0
30838,Binary classification,DynamicWeightedMajority,elec2,0.0,67.51877975000025,0.0
31745,Binary classification,DynamicWeightedMajority,elec2,0.0,70.43961599999966,0.0
32652,Binary classification,DynamicWeightedMajority,elec2,0.0,73.37603449999915,0.0
33559,Binary classification,DynamicWeightedMajority,elec2,0.0,76.464605707999,0.0
34466,Binary classification,DynamicWeightedMajority,elec2,0.0,79.56440462499995,0.0
35373,Binary classification,DynamicWeightedMajority,elec2,0.0,82.70229649999965,0.0
36280,Binary classification,DynamicWeightedMajority,elec2,0.0,85.97498654099945,0.0
37187,Binary classification,DynamicWeightedMajority,elec2,0.0,89.21331958299925,0.0
38094,Binary classification,DynamicWeightedMajority,elec2,0.0,92.481460125,0.0
39001,Binary classification,DynamicWeightedMajority,elec2,0.0,95.83678833299928,0.0
39908,Binary classification,DynamicWeightedMajority,elec2,0.0,99.1637423329994,0.0
40815,Binary classification,DynamicWeightedMajority,elec2,0.0,102.56915166599902,0.0
41722,Binary classification,DynamicWeightedMajority,elec2,0.0,106.11550041599912,0.0
42629,Binary classification,DynamicWeightedMajority,elec2,0.0,109.67451591600002,0.0
43536,Binary classification,DynamicWeightedMajority,elec2,0.0,113.3134097910006,0.0
44443,Binary classification,DynamicWeightedMajority,elec2,0.0,117.05934404099936,0.0
25,Binary classification,DynamicWeightedMajority,phishing,0.0,0.031322041999374,0.0
50,Binary classification,DynamicWeightedMajority,phishing,0.0,0.0610908749986265,0.0
75,Binary classification,DynamicWeightedMajority,phishing,0.0,0.0915788329984934,0.0
100,Binary classification,DynamicWeightedMajority,phishing,0.0,0.1218774579992896,0.0
125,Binary classification,DynamicWeightedMajority,phishing,0.0,0.15149804199973,0.0
150,Binary classification,DynamicWeightedMajority,phishing,0.0,0.1819794579987501,0.0
175,Binary classification,DynamicWeightedMajority,phishing,0.0,0.2121585419990879,0.0
200,Binary classification,DynamicWeightedMajority,phishing,0.0,0.2427091669997025,0.0
225,Binary classification,DynamicWeightedMajority,phishing,0.0,0.2731137920000037,0.0
250,Binary classification,DynamicWeightedMajority,phishing,0.0,0.3044891249992361,0.0
275,Binary classification,DynamicWeightedMajority,phishing,0.0,0.3352829579998797,0.0
300,Binary classification,DynamicWeightedMajority,phishing,0.0,0.3655553329990653,0.0
325,Binary classification,DynamicWeightedMajority,phishing,0.0,0.3962151249997987,0.0
350,Binary classification,DynamicWeightedMajority,phishing,0.0,0.4269818749999103,0.0
375,Binary classification,DynamicWeightedMajority,phishing,0.0,0.4576972079994448,0.0
400,Binary classification,DynamicWeightedMajority,phishing,0.0,0.4884341669985588,0.0
425,Binary classification,DynamicWeightedMajority,phishing,0.0,0.5198234579984273,0.0
450,Binary classification,DynamicWeightedMajority,phishing,0.0,0.5526122079991183,0.0
475,Binary classification,DynamicWeightedMajority,phishing,0.0,0.5833157499982917,0.0
500,Binary classification,DynamicWeightedMajority,phishing,0.0,0.6144915829991078,0.0
525,Binary classification,DynamicWeightedMajority,phishing,0.0,0.6459847079986503,0.0
550,Binary classification,DynamicWeightedMajority,phishing,0.0,0.6768612919986481,0.0
575,Binary classification,DynamicWeightedMajority,phishing,0.0,0.7078912919987488,0.0
600,Binary classification,DynamicWeightedMajority,phishing,0.0,0.7395120419987506,0.0
625,Binary classification,DynamicWeightedMajority,phishing,0.0,0.7708389169984002,0.0
650,Binary classification,DynamicWeightedMajority,phishing,0.0,0.8025152079990221,0.0
675,Binary classification,DynamicWeightedMajority,phishing,0.0,0.834934541999246,0.0
700,Binary classification,DynamicWeightedMajority,phishing,0.0,0.8669533749998664,0.0
725,Binary classification,DynamicWeightedMajority,phishing,0.0,0.8990526249999675,0.0
750,Binary classification,DynamicWeightedMajority,phishing,0.0,0.930997416999162,0.0
775,Binary classification,DynamicWeightedMajority,phishing,0.0,0.9628218329999072,0.0
800,Binary classification,DynamicWeightedMajority,phishing,0.0,0.9946688329982862,0.0
825,Binary classification,DynamicWeightedMajority,phishing,0.0,1.0263659579995874,0.0
850,Binary classification,DynamicWeightedMajority,phishing,0.0,1.0580929999996442,0.0
875,Binary classification,DynamicWeightedMajority,phishing,0.0,1.0899149580000085,0.0
900,Binary classification,DynamicWeightedMajority,phishing,0.0,1.1226093749992287,0.0
925,Binary classification,DynamicWeightedMajority,phishing,0.0,1.1545274169984625,0.0
950,Binary classification,DynamicWeightedMajority,phishing,0.0,1.1867263749991253,0.0
975,Binary classification,DynamicWeightedMajority,phishing,0.0,1.2187474169986672,0.0
1000,Binary classification,DynamicWeightedMajority,phishing,0.0,1.2512904169998365,0.0
1025,Binary classification,DynamicWeightedMajority,phishing,0.0,1.2832617919993936,0.0
1050,Binary classification,DynamicWeightedMajority,phishing,0.0,1.315759082999648,0.0
1075,Binary classification,DynamicWeightedMajority,phishing,0.0,1.348057916999096,0.0
1100,Binary classification,DynamicWeightedMajority,phishing,0.0,1.3801422079995973,0.0
1125,Binary classification,DynamicWeightedMajority,phishing,0.0,1.411914667000019,0.0
1150,Binary classification,DynamicWeightedMajority,phishing,0.0,1.4448397919986746,0.0
1175,Binary classification,DynamicWeightedMajority,phishing,0.0,1.476846541998384,0.0
1200,Binary classification,DynamicWeightedMajority,phishing,0.0,1.509119541999098,0.0
1225,Binary classification,DynamicWeightedMajority,phishing,0.0,1.541851541998767,0.0
1250,Binary classification,DynamicWeightedMajority,phishing,0.0,1.5738384169999335,0.0
1904,Binary classification,DynamicWeightedMajority,smtp,0.0,2.355988375000379,0.0
3808,Binary classification,DynamicWeightedMajority,smtp,0.0,4.97149433300001,0.0
5712,Binary classification,DynamicWeightedMajority,smtp,0.0,7.89807833300074,0.0
7616,Binary classification,DynamicWeightedMajority,smtp,0.0,11.027474500000608,0.0
9520,Binary classification,DynamicWeightedMajority,smtp,0.0,14.417571666001097,0.0
11424,Binary classification,DynamicWeightedMajority,smtp,0.0,18.11245612499988,0.0
13328,Binary classification,DynamicWeightedMajority,smtp,0.0,22.016493958000865,0.0
15232,Binary classification,DynamicWeightedMajority,smtp,0.0,26.214218000000983,0.0
17136,Binary classification,DynamicWeightedMajority,smtp,0.0,30.568718624999747,0.0
19040,Binary classification,DynamicWeightedMajority,smtp,0.0,35.226549500001056,0.0
