step,track,model,dataset,MAE,RMSE,R2,Memory in Mb,Time in s
900,Regression,Bagging,TrumpApproval,0.9549728240782616,2.3497625798451978,-0.7564202624419067,1.3164949417114258,29.154403000000002
920,Regression,Bagging,TrumpApproval,0.9412862327577896,2.3247867434211136,-0.747529388757789,1.1611299514770508,30.548136000000003
940,Regression,Bagging,TrumpApproval,0.934469347520636,2.302477656767798,-0.7286928787152502,1.1868715286254883,31.974711000000003
960,Regression,Bagging,TrumpApproval,0.9259837543593707,2.280476047701142,-0.7135440601163805,1.2301607131958008,33.429465
980,Regression,Bagging,TrumpApproval,0.9196316545824527,2.2597103614150886,-0.715155968132227,1.2460145950317383,34.917483
1000,Regression,Bagging,TrumpApproval,0.9087747756519627,2.2382775608394114,-0.7111012811273396,1.2823991775512695,36.434447
1001,Regression,Bagging,TrumpApproval,0.9082029688272106,2.2371845268363217,-0.710571805505718,1.2823991775512695,37.969097999999995
11,Regression,Exponentially Weighted Average,ChickWeights,41.63636363636363,41.64569169030137,-2231.5319148936137,0.05721569061279297,0.002138
22,Regression,Exponentially Weighted Average,ChickWeights,41.31818181818181,41.32960638133835,-1808.0547045951903,0.06960201263427734,0.006651
33,Regression,Exponentially Weighted Average,ChickWeights,41.12121212121212,41.13871582091424,-1174.393494897962,0.08928966522216797,0.0141
44,Regression,Exponentially Weighted Average,ChickWeights,41.159090909090914,41.174517715340755,-1333.7620984139928,0.10071849822998047,0.029117
55,Regression,Exponentially Weighted Average,ChickWeights,41.5090909090909,41.57075020645253,-336.3506066081568,0.12363719940185547,0.053125000000000006
66,Regression,Exponentially Weighted Average,ChickWeights,42.681818181818166,42.82080349691271,-153.29834830483878,0.1523733139038086,0.08188500000000001
77,Regression,Exponentially Weighted Average,ChickWeights,43.506493506493506,43.70978671356627,-106.75487995129542,0.17448711395263672,0.11635300000000001
88,Regression,Exponentially Weighted Average,ChickWeights,44.21590909090909,44.43649707984724,-99.97346126162999,0.1955099105834961,0.16249000000000002
99,Regression,Exponentially Weighted Average,ChickWeights,45.05050505050505,45.309262771858165,-86.8022342468144,0.20726299285888672,0.21652300000000002
110,Regression,Exponentially Weighted Average,ChickWeights,46.16363636363636,46.52487115902242,-63.64797006437341,0.2200460433959961,0.277551
121,Regression,Exponentially Weighted Average,ChickWeights,47.21487603305785,47.67304278378361,-51.27707184490422,0.22973918914794922,0.348142
132,Regression,Exponentially Weighted Average,ChickWeights,48.29545454545455,48.843054157105485,-43.84882422437649,0.23993587493896484,0.431964
143,Regression,Exponentially Weighted Average,ChickWeights,49.44055944055945,50.100318941519305,-37.220279564063546,0.2506589889526367,0.52451
154,Regression,Exponentially Weighted Average,ChickWeights,50.532467532467535,51.29137544271156,-33.04474826644667,0.2282733917236328,0.634761
165,Regression,Exponentially Weighted Average,ChickWeights,51.690909090909095,52.61253451297311,-27.795548438273773,0.24440574645996094,0.754036
176,Regression,Exponentially Weighted Average,ChickWeights,53.00568181818182,54.11860921749895,-23.566226925646234,0.2603931427001953,0.883928
187,Regression,Exponentially Weighted Average,ChickWeights,54.41176470588235,55.733754017636336,-20.33250305682894,0.2749462127685547,1.029266
198,Regression,Exponentially Weighted Average,ChickWeights,56.02525252525252,57.635786091488654,-17.146924852486976,0.28988075256347656,1.189544
209,Regression,Exponentially Weighted Average,ChickWeights,57.5645933014354,59.46206220864915,-14.922837840066967,0.2669658660888672,1.364094
220,Regression,Exponentially Weighted Average,ChickWeights,58.69090909090908,60.81327606250582,-13.581197962556498,0.28322792053222656,1.5498049999999999
231,Regression,Exponentially Weighted Average,ChickWeights,60.25541125541125,62.66764529032318,-12.244451024360147,0.2980785369873047,1.7467979999999999
242,Regression,Exponentially Weighted Average,ChickWeights,62.17355371900826,65.06963847478845,-10.489760184397113,0.3123035430908203,1.9624279999999998
253,Regression,Exponentially Weighted Average,ChickWeights,63.936758893280626,67.17295239601157,-9.634560128382748,0.32552146911621094,2.190941
264,Regression,Exponentially Weighted Average,ChickWeights,65.10606060606062,68.57980310513724,-9.127665748505592,0.33582496643066406,2.4322150000000002
275,Regression,Exponentially Weighted Average,ChickWeights,66.61454545454548,70.46451073219248,-8.408339126213217,0.3455181121826172,2.697871
286,Regression,Exponentially Weighted Average,ChickWeights,68.48951048951052,72.8020594498525,-7.6983532427125105,0.35624122619628906,2.9803580000000003
297,Regression,Exponentially Weighted Average,ChickWeights,70.55218855218858,75.3669362796119,-7.08492451355157,0.3659343719482422,3.2795020000000004
308,Regression,Exponentially Weighted Average,ChickWeights,72.39285714285718,77.65033596401675,-6.643510181414674,0.37165260314941406,3.6014510000000004
319,Regression,Exponentially Weighted Average,ChickWeights,73.45454545454551,79.15086186624424,-6.206879640065647,0.3834514617919922,3.9458270000000004
330,Regression,Exponentially Weighted Average,ChickWeights,75.77878787878792,82.20832738177494,-5.653192449779911,0.3947010040283203,4.30612
341,Regression,Exponentially Weighted Average,ChickWeights,77.92375366568919,84.89106353805269,-5.352795814687307,0.4049205780029297,4.683639
352,Regression,Exponentially Weighted Average,ChickWeights,80.04545454545458,87.49376601169416,-5.134510311668016,0.4146137237548828,5.079403
363,Regression,Exponentially Weighted Average,ChickWeights,80.99724517906337,88.57562798692558,-5.105139086016474,0.42430686950683594,5.496709
374,Regression,Exponentially Weighted Average,ChickWeights,82.77807486631018,90.83029071422122,-4.901675845817959,0.43338966369628906,5.931341
385,Regression,Exponentially Weighted Average,ChickWeights,85.1766233766234,93.99517810235533,-4.591702735915359,0.4437084197998047,6.384404
396,Regression,Exponentially Weighted Average,ChickWeights,87.26767676767678,96.48964983485283,-4.494054297851511,0.4535236358642578,6.859768
407,Regression,Exponentially Weighted Average,ChickWeights,89.00737100737103,98.71879502607636,-4.345544683073043,0.46358299255371094,7.354927
418,Regression,Exponentially Weighted Average,ChickWeights,90.57416267942587,100.72635724110245,-4.224084264201084,0.47342491149902344,7.868752
429,Regression,Exponentially Weighted Average,ChickWeights,93.12121212121215,104.19735398794236,-3.9677178403495805,0.48314476013183594,8.409163
440,Regression,Exponentially Weighted Average,ChickWeights,95.41818181818185,107.03565676064125,-3.8710119659250104,0.49283790588378906,8.975548999999999
451,Regression,Exponentially Weighted Average,ChickWeights,97.16629711751665,109.07665280092142,-3.843505105397095,0.48215675354003906,9.571015999999998
462,Regression,Exponentially Weighted Average,ChickWeights,98.71645021645023,111.17636431671961,-3.72620239405422,0.4974536895751953,10.205032
473,Regression,Exponentially Weighted Average,ChickWeights,101.54122621564484,115.20584573786859,-3.4812404756668593,0.5121135711669922,10.861495
484,Regression,Exponentially Weighted Average,ChickWeights,103.77066115702482,117.90601559037043,-3.4365483842712585,0.5276508331298828,11.539721
495,Regression,Exponentially Weighted Average,ChickWeights,106.02424242424244,120.71525892518193,-3.37467008920777,0.5448894500732422,12.239622
506,Regression,Exponentially Weighted Average,ChickWeights,107.31620553359684,122.26004165941237,-3.356924458603192,2.324831008911133,14.221831000000002
517,Regression,Exponentially Weighted Average,ChickWeights,109.39651837524178,124.91233289427785,-3.291877964737682,2.3687381744384766,16.234786
528,Regression,Exponentially Weighted Average,ChickWeights,112.36553030303028,129.1106745698386,-3.1225038051323804,2.412851333618164,18.280433
539,Regression,Exponentially Weighted Average,ChickWeights,114.52504638218922,131.65752925403248,-3.109734667916423,2.4592227935791016,20.359267
550,Regression,Exponentially Weighted Average,ChickWeights,115.89999999999996,133.35909826820617,-3.0866973064470367,2.5038928985595703,22.470489
561,Regression,Exponentially Weighted Average,ChickWeights,117.86452762923346,135.8046463151548,-3.0526234314410727,2.551126480102539,24.615667000000002
572,Regression,Exponentially Weighted Average,ChickWeights,120.54020979020974,139.4624607986965,-2.953338846956928,2.596342086791992,26.795646
578,Regression,Exponentially Weighted Average,ChickWeights,121.81833910034597,141.00422703423635,-2.942935834251463,2.6242427825927734,29.007486
20,Regression,Exponentially Weighted Average,TrumpApproval,43.8732195,43.87807788634269,-4514.954899312423,0.1368398666381836,0.004917
40,Regression,Exponentially Weighted Average,TrumpApproval,42.4932955,42.522552834216924,-725.9491167623446,0.20406246185302734,0.017647
60,Regression,Exponentially Weighted Average,TrumpApproval,42.2167785,42.2386240157387,-966.0073736019044,0.25065135955810547,0.040343000000000004
80,Regression,Exponentially Weighted Average,TrumpApproval,41.975705625,41.997608685598294,-957.9655948743646,0.2926816940307617,0.075462
100,Regression,Exponentially Weighted Average,TrumpApproval,41.37550450000001,41.410913785433536,-583.9966399141301,0.3331174850463867,0.125075
120,Regression,Exponentially Weighted Average,TrumpApproval,40.936110000000006,40.978293821977665,-484.9611418859003,0.3632535934448242,0.190834
140,Regression,Exponentially Weighted Average,TrumpApproval,40.6885472857143,40.72961738075088,-495.1050461477588,0.3897733688354492,0.274636
160,Regression,Exponentially Weighted Average,TrumpApproval,40.35105437500001,40.39801158334292,-429.4078677932073,0.33977317810058594,0.384007
180,Regression,Exponentially Weighted Average,TrumpApproval,40.00981655555555,40.06373388340122,-370.7794659133543,0.3801250457763672,0.5139469999999999
200,Regression,Exponentially Weighted Average,TrumpApproval,39.806330949999996,39.860362966711,-368.1089073295326,0.31300926208496094,0.672762
220,Regression,Exponentially Weighted Average,TrumpApproval,39.727043136363626,39.77723500009918,-395.50198072931875,0.3579235076904297,0.8542649999999999
240,Regression,Exponentially Weighted Average,TrumpApproval,39.56323079166665,39.61325406766278,-395.19837684116754,0.3875865936279297,1.0609169999999999
260,Regression,Exponentially Weighted Average,TrumpApproval,39.42014538461535,39.46968290441584,-397.63185900832246,0.4208812713623047,1.294814
280,Regression,Exponentially Weighted Average,TrumpApproval,39.33200189285712,39.37942345737111,-414.45601593500356,0.4675464630126953,1.557655
300,Regression,Exponentially Weighted Average,TrumpApproval,39.18435719999999,39.23275803924839,-404.5402138221895,0.5080814361572266,1.851154
320,Regression,Exponentially Weighted Average,TrumpApproval,39.13568690624999,39.1818628962716,-423.5167725219512,0.5444126129150391,2.178306
340,Regression,Exponentially Weighted Average,TrumpApproval,39.14620944117645,39.18989510023786,-447.7943063391533,0.5558414459228516,2.544758
360,Regression,Exponentially Weighted Average,TrumpApproval,39.24072974999997,39.28395553300239,-453.6543473793619,0.5933094024658203,2.948023
380,Regression,Exponentially Weighted Average,TrumpApproval,39.29597665789471,39.337699215460226,-470.6701690846498,0.6255588531494141,3.390551
400,Regression,Exponentially Weighted Average,TrumpApproval,39.35730624999997,39.39781946688104,-485.4842825426507,0.6625003814697266,3.873131
420,Regression,Exponentially Weighted Average,TrumpApproval,39.40549083333331,39.44465897881697,-502.77995042269276,0.6926364898681641,4.399138
440,Regression,Exponentially Weighted Average,TrumpApproval,39.49730674999998,39.53710368662846,-495.9856416828035,0.7258625030517578,4.968507
460,Regression,Exponentially Weighted Average,TrumpApproval,39.61474728260867,39.65658853240579,-473.14358309219216,0.7642154693603516,5.583972
480,Regression,Exponentially Weighted Average,TrumpApproval,39.71032456249997,39.753047582709755,-464.4916761787406,0.8016490936279297,6.24837
500,Regression,Exponentially Weighted Average,TrumpApproval,39.80313951999997,39.84667590965187,-456.87508245086684,2.571229934692383,8.248157
520,Regression,Exponentially Weighted Average,TrumpApproval,39.873547134615364,39.916931033645376,-459.2932847271911,2.6562976837158203,10.307701000000002
540,Regression,Exponentially Weighted Average,TrumpApproval,39.94649651851849,39.98996046818772,-459.28610565666287,2.7555179595947266,12.42622
560,Regression,Exponentially Weighted Average,TrumpApproval,39.976066142857114,40.018487723609816,-470.92618770667195,2.852060317993164,14.6011
580,Regression,Exponentially Weighted Average,TrumpApproval,40.00338510344825,40.044755101652726,-483.2331705341176,2.9437427520751953,16.832886000000002
600,Regression,Exponentially Weighted Average,TrumpApproval,40.07393431666663,40.11569326301364,-479.5746686678817,3.037740707397461,19.122789
620,Regression,Exponentially Weighted Average,TrumpApproval,40.1459417741935,40.18827077358568,-473.96334667177865,3.139310836791992,21.473229
640,Regression,Exponentially Weighted Average,TrumpApproval,40.219438156249964,40.26249426545423,-466.8085709746123,3.234678268432617,23.882496
660,Regression,Exponentially Weighted Average,TrumpApproval,40.28296777272724,40.32626722721455,-464.9172853497744,3.3353710174560547,26.350679
680,Regression,Exponentially Weighted Average,TrumpApproval,40.31998279411761,40.36256991107017,-473.1325264408024,3.4314403533935547,28.878802999999998
700,Regression,Exponentially Weighted Average,TrumpApproval,40.31359012857138,40.35509446667054,-485.40526703956544,3.522909164428711,31.468542999999997
720,Regression,Exponentially Weighted Average,TrumpApproval,40.31730695833329,40.357915759594896,-496.1610725544049,3.613851547241211,34.12271
740,Regression,Exponentially Weighted Average,TrumpApproval,40.36653568918915,40.407119416424955,-497.07428037101636,3.6459178924560547,36.851997999999995
760,Regression,Exponentially Weighted Average,TrumpApproval,40.403143671052604,40.443256311482514,-503.3712175162706,3.7460765838623047,39.64430599999999
780,Regression,Exponentially Weighted Average,TrumpApproval,40.44545064102563,40.48534274444009,-506.6856716110208,3.8531932830810547,42.50175399999999
800,Regression,Exponentially Weighted Average,TrumpApproval,40.478548249999996,40.518050685964006,-512.1052117095793,3.900552749633789,45.42417499999999
820,Regression,Exponentially Weighted Average,TrumpApproval,40.50894034146341,40.5479845946661,-518.5068774177179,4.001443862915039,48.41211899999999
840,Regression,Exponentially Weighted Average,TrumpApproval,40.5406558690476,40.579310897365986,-524.140575335229,4.106752395629883,51.46781899999999
860,Regression,Exponentially Weighted Average,TrumpApproval,40.58371181395347,40.62239247493601,-524.3496319016275,4.210725784301758,54.59461399999999
880,Regression,Exponentially Weighted Average,TrumpApproval,40.62855514772725,40.66738601007716,-522.897851512946,4.30937385559082,57.78863499999999
900,Regression,Exponentially Weighted Average,TrumpApproval,40.664104233333326,40.702738445808535,-526.020768835918,4.41114616394043,61.055941999999995
920,Regression,Exponentially Weighted Average,TrumpApproval,40.68274704347825,40.72073961991632,-535.1540147256861,4.511877059936523,64.39243099999999
940,Regression,Exponentially Weighted Average,TrumpApproval,40.70972619148935,40.74737437775791,-540.4099749760601,4.596036911010742,67.80912699999999
960,Regression,Exponentially Weighted Average,TrumpApproval,40.734006364583315,40.771242977826994,-546.7118652484228,4.702554702758789,71.298836
980,Regression,Exponentially Weighted Average,TrumpApproval,40.74031829795916,40.776840159239676,-557.5026042066913,4.803895950317383,74.86474799999999
1000,Regression,Exponentially Weighted Average,TrumpApproval,40.75359492299998,40.78950075300399,-567.2567645513548,4.905946731567383,78.504646
1001,Regression,Exponentially Weighted Average,TrumpApproval,40.75458054545452,40.7904615623717,-567.6629514867817,4.908319473266602,82.18785799999999
11,Regression,River MLP,ChickWeights,41.63636363636363,41.64569169030137,-2231.5319148936137,0.009848594665527344,0.006662
22,Regression,River MLP,ChickWeights,41.31818181818181,41.32960638133835,-1808.0547045951903,0.009848594665527344,0.021205
33,Regression,River MLP,ChickWeights,41.12121212121212,41.13871582091424,-1174.393494897962,0.009848594665527344,0.03919400000000001
44,Regression,River MLP,ChickWeights,41.159090909090914,41.174517715340755,-1333.7620984139928,0.009848594665527344,0.06053700000000001
55,Regression,River MLP,ChickWeights,41.5090909090909,41.57075020645253,-336.3506066081568,0.009848594665527344,0.085204
66,Regression,River MLP,ChickWeights,42.681818181818166,42.82080349691271,-153.29834830483878,0.009848594665527344,0.113181
77,Regression,River MLP,ChickWeights,43.46421300395698,43.662828265715675,-106.52347713504811,0.009848594665527344,0.144779
88,Regression,River MLP,ChickWeights,43.359772412267546,43.583709810639945,-96.13505707304522,0.009848594665527344,0.179729
99,Regression,River MLP,ChickWeights,39.34760833403674,41.28110871337288,-71.88434940071843,0.009848594665527344,0.218018
110,Regression,River MLP,ChickWeights,36.27694842893514,39.43109665219568,-45.43679588251114,0.009848594665527344,0.259619
121,Regression,River MLP,ChickWeights,33.384495302116036,37.629851771248454,-31.570957412576163,0.009848594665527344,0.304697
132,Regression,River MLP,ChickWeights,30.760956861305427,36.03410144813446,-23.410283906032372,0.009848594665527344,0.35315799999999997
143,Regression,River MLP,ChickWeights,28.636527077105512,34.63559483719005,-17.266619380249022,0.009848594665527344,0.40490499999999996
154,Regression,River MLP,ChickWeights,26.848366395937333,33.39569685051843,-13.432529594168455,0.009848594665527344,0.459933
165,Regression,River MLP,ChickWeights,25.68994399106157,32.40192925941153,-9.921659843170621,0.009848594665527344,0.518376
176,Regression,River MLP,ChickWeights,24.410830110997512,31.436328147747602,-7.289127728255313,0.009848594665527344,0.5817669999999999
187,Regression,River MLP,ChickWeights,23.27797268834062,30.533192270092133,-5.402500905628177,0.009848594665527344,0.6550919999999999
198,Regression,River MLP,ChickWeights,22.21718064008457,29.702466677215767,-3.8195183008370286,0.009848594665527344,0.7349799999999999
209,Regression,River MLP,ChickWeights,21.553196218218126,29.080353233595055,-2.8083766468986493,0.009848594665527344,0.8182059999999999
220,Regression,River MLP,ChickWeights,21.477175147376318,28.875533005215566,-2.287429329651187,0.009848594665527344,0.9047189999999998
231,Regression,River MLP,ChickWeights,20.952511346795177,28.337840419816686,-1.7081998467380504,0.009848594665527344,0.9945069999999998
242,Regression,River MLP,ChickWeights,20.676711476832995,27.952207916118613,-1.120246781438643,0.009848594665527344,1.0875609999999998
253,Regression,River MLP,ChickWeights,20.0995501155626,27.40917062551413,-0.77060809797316,0.009848594665527344,1.1848819999999998
264,Regression,River MLP,ChickWeights,20.480542447806847,27.75611161124588,-0.6589532289622051,0.010008811950683594,1.2913829999999997
275,Regression,River MLP,ChickWeights,20.614496901205563,28.041519628611827,-0.48996193124700227,0.010008811950683594,1.4077679999999997
286,Regression,River MLP,ChickWeights,20.565278129073285,27.847512109279503,-0.27268965368266684,0.010008811950683594,1.5340029999999998
297,Regression,River MLP,ChickWeights,20.274958424672484,27.625687239183637,-0.08627660996898667,0.010008811950683594,1.6646219999999998
308,Regression,River MLP,ChickWeights,20.45327995927562,27.912230969749725,0.012367732509979579,0.010008811950683594,1.798563
319,Regression,River MLP,ChickWeights,21.510251079645446,30.009813508826145,-0.03600670421086383,0.010008811950683594,1.935781
330,Regression,River MLP,ChickWeights,21.665590739767385,30.044848619277115,0.11133412773326878,0.010008811950683594,2.076279
341,Regression,River MLP,ChickWeights,21.89048226594194,30.334415208142868,0.18882940014056426,0.010008811950683594,2.220045
352,Regression,River MLP,ChickWeights,21.893952955210157,30.339570241246864,0.2623598804373043,0.010008811950683594,2.367085
363,Regression,River MLP,ChickWeights,22.90533819708786,32.054250800509514,0.20046341020600145,0.010008811950683594,2.521665
374,Regression,River MLP,ChickWeights,23.763742364378043,33.85198840163,0.1802483296948254,0.010008811950683594,2.681453
385,Regression,River MLP,ChickWeights,24.571542788077334,34.76894700117602,0.23490387687324887,0.010008811950683594,2.845866
396,Regression,River MLP,ChickWeights,24.36284577450351,34.48838301267373,0.2980969129506975,0.010008811950683594,3.013877
407,Regression,River MLP,ChickWeights,25.734101326034633,37.062399123466015,0.24654151138402014,0.010008811950683594,3.185261
418,Regression,River MLP,ChickWeights,27.11119186006235,39.928390080533305,0.17910517682254135,0.010008811950683594,3.360129
429,Regression,River MLP,ChickWeights,28.3590406143643,42.09339312084405,0.18927902325132573,0.010008811950683594,3.538304
440,Regression,River MLP,ChickWeights,29.357663164641018,43.68705243766196,0.18853885804982917,0.010008811950683594,3.7197240000000003
451,Regression,River MLP,ChickWeights,30.691095011752385,45.674890437608916,0.15071943546696187,0.010008811950683594,3.904377
462,Regression,River MLP,ChickWeights,32.58469239048663,49.95891321104316,0.04563754616882043,0.010008811950683594,4.093102
473,Regression,River MLP,ChickWeights,34.457204466549335,53.836031572602984,0.02142234380208996,0.010008811950683594,4.285113
484,Regression,River MLP,ChickWeights,37.61656772325176,59.47905507802133,-0.1290194303344141,0.010008811950683594,4.480604
495,Regression,River MLP,ChickWeights,39.835053793820734,63.30264151550531,-0.20299724250356888,0.010008811950683594,4.67936
506,Regression,River MLP,ChickWeights,40.84375246428709,64.75828138125749,-0.2223668969879733,0.010008811950683594,4.881347
517,Regression,River MLP,ChickWeights,42.3259867290128,66.7403629812066,-0.22521937114525392,0.010008811950683594,5.08658
528,Regression,River MLP,ChickWeights,43.903763311459905,69.27444073484561,-0.18681443911135398,0.010008811950683594,5.295007
539,Regression,River MLP,ChickWeights,45.11725117254523,70.97054614693485,-0.19420442814828975,0.010008811950683594,5.511322
550,Regression,River MLP,ChickWeights,46.19146939493793,72.84904016514736,-0.2194804408254527,0.010008811950683594,5.7327259999999995
561,Regression,River MLP,ChickWeights,48.0255382358928,75.55118081102547,-0.25426558573377567,0.010008811950683594,5.957700999999999
572,Regression,River MLP,ChickWeights,49.60861685612801,77.95895414232838,-0.23532548305844236,0.010008811950683594,6.186265999999999
578,Regression,River MLP,ChickWeights,51.40782550111089,80.92025038917566,-0.298583502299673,0.010008811950683594,6.419823999999999
20,Regression,River MLP,TrumpApproval,28.203089584036217,31.678254793976468,-2352.839799462937,0.010806083679199219,0.008791
40,Regression,River MLP,TrumpApproval,17.631407237579232,23.536801219235826,-221.7205207554288,0.010806083679199219,0.030484
60,Regression,River MLP,TrumpApproval,13.441671937224772,19.739075566761823,-210.18539534147195,0.010806083679199219,0.070118
80,Regression,River MLP,TrumpApproval,11.196749290061339,17.292913087737123,-161.5886474703317,0.010806083679199219,0.128462
100,Regression,River MLP,TrumpApproval,9.529407951935296,15.54264880746251,-81.40884208187767,0.010806083679199219,0.198699
120,Regression,River MLP,TrumpApproval,8.478754286735066,14.272499783288554,-57.95136830581733,0.010806083679199219,0.275644
140,Regression,River MLP,TrumpApproval,7.525552058981039,13.242333407520347,-51.44233495767236,0.010806083679199219,0.359255
160,Regression,River MLP,TrumpApproval,6.729532853932534,12.401843141618142,-39.56324503441056,0.010806083679199219,0.455311
180,Regression,River MLP,TrumpApproval,6.20494414148211,11.727398222866162,-30.855608065765253,0.010806083679199219,0.56505
200,Regression,River MLP,TrumpApproval,5.707613016041334,11.135875265707485,-27.808506433676282,0.010806083679199219,0.681768
220,Regression,River MLP,TrumpApproval,5.35235544657082,10.636236352263047,-27.34993958822678,0.010806083679199219,0.807189
240,Regression,River MLP,TrumpApproval,4.997211310189409,10.191758203807838,-25.225868327846438,0.010806083679199219,0.9402820000000001
260,Regression,River MLP,TrumpApproval,4.698339965696975,9.799142308635478,-23.570888426665658,0.011046409606933594,1.080008
280,Regression,River MLP,TrumpApproval,4.429952698677103,9.448184269747657,-22.91569767610472,0.011046409606933594,1.2263190000000002
300,Regression,River MLP,TrumpApproval,4.185436867704573,9.131292683908228,-20.968518634865898,0.011046409606933594,1.3792320000000002
320,Regression,River MLP,TrumpApproval,3.989857840855361,8.848493522992882,-20.65027251080777,0.011046409606933594,1.5457220000000003
340,Regression,River MLP,TrumpApproval,3.793510888989401,8.58729864958044,-20.548263158423392,0.011046409606933594,1.7304180000000002
360,Regression,River MLP,TrumpApproval,3.624008920532304,8.350732680595982,-19.544713512132038,0.011046409606933594,1.9262230000000002
380,Regression,River MLP,TrumpApproval,3.4723941591948395,8.130732570333006,-19.15022282865096,0.011046409606933594,2.1311060000000004
400,Regression,River MLP,TrumpApproval,3.327129028584169,7.926491124989248,-18.691844486765735,0.011046409606933594,2.344409
420,Regression,River MLP,TrumpApproval,3.1988914312464622,7.737168953530663,-18.383340677896445,0.011046409606933594,2.574281
440,Regression,River MLP,TrumpApproval,3.0905418652204037,7.562941397323993,-17.185096454486196,0.011046409606933594,2.8184050000000003
460,Regression,River MLP,TrumpApproval,2.9841087219087,7.398658950448711,-15.50384711789857,0.011046409606933594,3.069421
480,Regression,River MLP,TrumpApproval,2.878027938067315,7.243616567021465,-14.455461195017083,0.011046409606933594,3.3270530000000003
500,Regression,River MLP,TrumpApproval,2.790174040420949,7.099353406661882,-13.534510391092628,0.011046409606933594,3.597058
520,Regression,River MLP,TrumpApproval,2.702735665583147,6.962851553400364,-13.005371203657658,0.011046409606933594,3.8782810000000003
540,Regression,River MLP,TrumpApproval,2.619923274637493,6.8334980874356335,-12.440396167539378,0.011046409606933594,4.170532000000001
560,Regression,River MLP,TrumpApproval,2.556848015725479,6.714676061099242,-12.286263553450382,0.011046409606933594,4.473711000000001
580,Regression,River MLP,TrumpApproval,2.4920466556079988,6.599727625727584,-12.1527109643015,0.011046409606933594,4.788768000000001
600,Regression,River MLP,TrumpApproval,2.4260558633236777,6.490118235625791,-11.578750092830703,0.011046409606933594,5.110733000000001
620,Regression,River MLP,TrumpApproval,2.3708694907142864,6.387338726311831,-10.997792654674662,0.011046409606933594,5.443040000000001
640,Regression,River MLP,TrumpApproval,2.309077397643504,6.287531812954472,-10.40846497658843,0.011046409606933594,5.786461000000001
660,Regression,River MLP,TrumpApproval,2.253417256192923,6.192441467899733,-9.986430076809746,0.011046409606933594,6.140827000000001
680,Regression,River MLP,TrumpApproval,2.1933714736526424,6.100884478116631,-9.832475924452435,0.011046409606933594,6.506646000000001
700,Regression,River MLP,TrumpApproval,2.1444840100167193,6.014053532220149,-9.80279442231031,0.011046409606933594,6.887678000000001
720,Regression,River MLP,TrumpApproval,2.0889149793500317,5.930058413028094,-9.733901359629304,0.011046409606933594,7.275282000000001
740,Regression,River MLP,TrumpApproval,2.038014375475162,5.849577408393744,-9.43824097776182,0.011046409606933594,7.671975000000001
760,Regression,River MLP,TrumpApproval,1.990139846596363,5.772270602035659,-9.274280741061778,0.011046409606933594,8.078062000000001
780,Regression,River MLP,TrumpApproval,1.946515411702069,5.69815370877383,-9.05697999731458,0.011046409606933594,8.491553000000001
800,Regression,River MLP,TrumpApproval,1.9088971171085878,5.627293726045093,-8.897112526821198,0.011046409606933594,8.911634000000001
820,Regression,River MLP,TrumpApproval,1.8732261968689674,5.559226632327132,-8.765208356441784,0.011046409606933594,9.338232000000001
840,Regression,River MLP,TrumpApproval,1.8347271749400444,5.492864392938861,-8.621969919695442,0.011046409606933594,9.771460000000001
860,Regression,River MLP,TrumpApproval,1.8001515928803729,5.4291765082898245,-8.383942958793503,0.011046409606933594,10.21118
880,Regression,River MLP,TrumpApproval,1.762610565031098,5.367211780988228,-8.125392758933815,0.011046409606933594,10.659282000000001
900,Regression,River MLP,TrumpApproval,1.7278213800286457,5.307357454879676,-7.9606012045493255,0.011046409606933594,11.113929
920,Regression,River MLP,TrumpApproval,1.6959197142820022,5.249600105314111,-7.910676780558388,0.011046409606933594,11.581115
940,Regression,River MLP,TrumpApproval,1.6672680101890094,5.193857129216991,-7.796440957593809,0.011046409606933594,12.055149
960,Regression,River MLP,TrumpApproval,1.6372087427382507,5.139738169534271,-7.704147396017831,0.011046409606933594,12.538904
980,Regression,River MLP,TrumpApproval,1.6082702309133736,5.087224346398139,-7.692803163516414,0.011046409606933594,13.029206
1000,Regression,River MLP,TrumpApproval,1.582128560540168,5.036439630005545,-7.663534315499042,0.011046409606933594,13.526699
1001,Regression,River MLP,TrumpApproval,1.5805783932319006,5.033923389051291,-7.660658200179739,0.011046409606933594,14.024703
11,Regression,[baseline] Mean predictor,ChickWeights,4.664574314574316,12.707974531760701,-206.87879383707747,0.0004901885986328125,0.001571
22,Regression,[baseline] Mean predictor,ChickWeights,2.767694704637076,9.018587183866769,-85.14025986830408,0.0004901885986328125,0.0035789999999999997
33,Regression,[baseline] Mean predictor,ChickWeights,2.3093367298127023,7.420500566500976,-37.24267181629702,0.0004901885986328125,0.005953999999999999
44,Regression,[baseline] Mean predictor,ChickWeights,1.8923639683488078,6.441521936619904,-31.668094594906044,0.0004901885986328125,0.008721999999999999
55,Regression,[baseline] Mean predictor,ChickWeights,2.1129412159858934,6.114058653243701,-6.297346571779499,0.0004901885986328125,0.011895999999999999
66,Regression,[baseline] Mean predictor,ChickWeights,2.832849782567835,6.236602142425367,-2.2730130120415795,0.0004901885986328125,0.015510999999999999
77,Regression,[baseline] Mean predictor,ChickWeights,3.4069290990236856,6.402381882180361,-1.3118663438824,0.0004901885986328125,0.019525
