step,track,model,dataset,Accuracy,MicroF1,MacroF1,Memory in Mb,Time in s
828,Multiclass classification,Stacking,imagesegments,0.7726723095525998,0.7726723095525998,0.7780901530317541,7.244714736938477,3198.141949
874,Multiclass classification,Stacking,imagesegments,0.7812142038946163,0.7812142038946163,0.785709976408783,7.597892761230469,3529.987937
920,Multiclass classification,Stacking,imagesegments,0.7856365614798694,0.7856365614798694,0.7894189378688525,7.172880172729492,3874.390419
966,Multiclass classification,Stacking,imagesegments,0.7875647668393783,0.7875647668393783,0.7903778920882745,7.564983367919922,4229.665214
1012,Multiclass classification,Stacking,imagesegments,0.7932739861523245,0.7932739861523244,0.7952171610119849,7.803491592407227,4591.080131
1058,Multiclass classification,Stacking,imagesegments,0.7965941343424787,0.7965941343424787,0.7979965601880753,7.865736961364746,4963.13681
1104,Multiclass classification,Stacking,imagesegments,0.7960108794197642,0.7960108794197643,0.7977706046106902,7.934484481811523,5345.204242
1150,Multiclass classification,Stacking,imagesegments,0.7989556135770235,0.7989556135770235,0.8001909432425091,7.924254417419434,5734.721826
1196,Multiclass classification,Stacking,imagesegments,0.802510460251046,0.802510460251046,0.8035231197545312,7.995467185974121,6138.251497
1242,Multiclass classification,Stacking,imagesegments,0.8058017727639001,0.8058017727639001,0.8070136058353545,8.161038398742676,6558.413468000001
1288,Multiclass classification,Stacking,imagesegments,0.8080808080808081,0.8080808080808081,0.8088605372525006,8.096474647521973,6991.014900000001
1334,Multiclass classification,Stacking,imagesegments,0.8102025506376594,0.8102025506376594,0.810978364665824,8.266536712646484,7434.568153000001
1380,Multiclass classification,Stacking,imagesegments,0.8121827411167513,0.8121827411167513,0.8132114174346856,8.373467445373535,7889.505355000001
1426,Multiclass classification,Stacking,imagesegments,0.8168421052631579,0.8168421052631579,0.8167427060685749,8.700180053710938,8359.782515
1472,Multiclass classification,Stacking,imagesegments,0.8178110129163834,0.8178110129163835,0.8164736023131743,8.522262573242188,8843.383429000001
1518,Multiclass classification,Stacking,imagesegments,0.8200395517468688,0.8200395517468688,0.8179482706704208,8.477063179016113,9338.998231000001
1564,Multiclass classification,Stacking,imagesegments,0.8214971209213052,0.8214971209213052,0.8196488295592246,7.997529983520508,9844.300092000001
1610,Multiclass classification,Stacking,imagesegments,0.8210068365444375,0.8210068365444375,0.8191742121460825,7.942147254943848,10361.078415000002
1656,Multiclass classification,Stacking,imagesegments,0.8205438066465257,0.8205438066465257,0.8187729386016341,8.24822998046875,10889.178946000002
1702,Multiclass classification,Stacking,imagesegments,0.8212815990593768,0.8212815990593768,0.8208319505697662,8.417912483215332,11424.493454000001
1748,Multiclass classification,Stacking,imagesegments,0.8231253577561534,0.8231253577561535,0.8221232568822454,8.382899284362793,11966.974888
1794,Multiclass classification,Stacking,imagesegments,0.8243167875069716,0.8243167875069716,0.8225483208316838,8.496488571166992,12515.451288
1840,Multiclass classification,Stacking,imagesegments,0.8238172920065253,0.8238172920065253,0.8222243028156399,8.114754676818848,13075.895748
1886,Multiclass classification,Stacking,imagesegments,0.8249336870026526,0.8249336870026526,0.8236765916756802,8.232097625732422,13644.379349
1932,Multiclass classification,Stacking,imagesegments,0.8249611600207146,0.8249611600207146,0.8231461724092484,8.409383773803711,14223.564241
1978,Multiclass classification,Stacking,imagesegments,0.8265048052604957,0.8265048052604957,0.8247296657430679,8.51432991027832,14809.360575
2024,Multiclass classification,Stacking,imagesegments,0.8284725654967869,0.8284725654967869,0.8257089918811568,8.579808235168457,15404.320325
2070,Multiclass classification,Stacking,imagesegments,0.8284195263412276,0.8284195263412276,0.8258456620916268,8.219606399536133,16010.780141000001
2116,Multiclass classification,Stacking,imagesegments,0.8302600472813239,0.8302600472813239,0.8270646818477244,8.33146858215332,16627.137888
2162,Multiclass classification,Stacking,imagesegments,0.8301712170291532,0.8301712170291532,0.8268547441969,8.189416885375977,17255.685224
2208,Multiclass classification,Stacking,imagesegments,0.830992297236067,0.830992297236067,0.8273079752876009,8.214945793151855,17891.316827000002
2254,Multiclass classification,Stacking,imagesegments,0.8291167332445628,0.8291167332445628,0.826006309460035,8.38479995727539,18535.860345
2300,Multiclass classification,Stacking,imagesegments,0.8294910830795998,0.8294910830795998,0.8264992855204433,8.366474151611328,19186.855098
2310,Multiclass classification,Stacking,imagesegments,0.8293633607622347,0.8293633607622347,0.8265305576757912,8.431520462036133,19840.433851
408,Multiclass classification,Stacking,keystroke,0.9803439803439803,0.9803439803439803,0.49503722084367247,1.7554903030395508,30.6107
816,Multiclass classification,Stacking,keystroke,0.9815950920245399,0.98159509202454,0.9278568842209168,6.399289131164551,172.652237
1224,Multiclass classification,Stacking,keystroke,0.9779231398201145,0.9779231398201145,0.9356418604939343,7.809976577758789,443.421764
1632,Multiclass classification,Stacking,keystroke,0.9785407725321889,0.9785407725321889,0.9559420598237189,8.590174674987793,832.3856470000001
2040,Multiclass classification,Stacking,keystroke,0.9759686120647376,0.9759686120647376,0.9471893004451855,9.891071319580078,1346.7778130000002
2448,Multiclass classification,Stacking,keystroke,0.9762975071516142,0.9762975071516142,0.9693020783956323,8.679019927978516,1945.046248
2856,Multiclass classification,Stacking,keystroke,0.9779334500875657,0.9779334500875657,0.9752499585268881,9.58867073059082,2627.109203
3264,Multiclass classification,Stacking,keystroke,0.9782408826233527,0.9782408826233527,0.9739858537054624,10.33713436126709,3396.880251
3672,Multiclass classification,Stacking,keystroke,0.9787523835467176,0.9787523835467176,0.9762670992671341,11.110907554626465,4245.441798
4080,Multiclass classification,Stacking,keystroke,0.9786712429517038,0.9786712429517038,0.9758375554079443,9.793993949890137,5163.140581
4488,Multiclass classification,Stacking,keystroke,0.9797191887675507,0.9797191887675507,0.9795173119402216,9.609006881713867,6147.191704999999
4896,Multiclass classification,Stacking,keystroke,0.9805924412665986,0.9805924412665986,0.9804759201147283,10.34842300415039,7227.8300469999995
5304,Multiclass classification,Stacking,keystroke,0.9798227418442391,0.9798227418442391,0.9778938877374286,10.409165382385254,8414.618212
5712,Multiclass classification,Stacking,keystroke,0.9805638241989144,0.9805638241989144,0.9806169775250114,10.839016914367676,9668.824376999999
6120,Multiclass classification,Stacking,keystroke,0.9803889524432097,0.9803889524432097,0.9795203983608105,11.276087760925293,11007.734477999998
6528,Multiclass classification,Stacking,keystroke,0.979776313773556,0.979776313773556,0.9785855973296256,10.898394584655762,12444.675428999999
6936,Multiclass classification,Stacking,keystroke,0.9805335255948089,0.9805335255948089,0.9808344293649,10.938872337341309,13968.831280999999
7344,Multiclass classification,Stacking,keystroke,0.9807980389486586,0.9807980389486586,0.9807203988983325,11.901748657226562,15586.994708999999
7752,Multiclass classification,Stacking,keystroke,0.9806476583666623,0.9806476583666623,0.9802887875024965,12.562178611755371,17288.956192999998
8160,Multiclass classification,Stacking,keystroke,0.9803897536462802,0.9803897536462802,0.9800145624070011,13.469194412231445,19071.951418999997
8568,Multiclass classification,Stacking,keystroke,0.9802731411229135,0.9802731411229135,0.9800573279376145,12.300228118896484,20927.449865
8976,Multiclass classification,Stacking,keystroke,0.9807242339832869,0.9807242339832869,0.9809103346206917,13.147260665893555,22840.814277999998
9384,Multiclass classification,Stacking,keystroke,0.9799637642545028,0.9799637642545028,0.9794379651863072,12.895944595336914,24829.300657999996
9792,Multiclass classification,Stacking,keystroke,0.9797773465427433,0.9797773465427433,0.9796327829409383,13.31680679321289,26875.699931999996
10200,Multiclass classification,Stacking,keystroke,0.9795077948818511,0.9795077948818511,0.9793485645389245,13.069262504577637,28982.492687999995
10608,Multiclass classification,Stacking,keystroke,0.9793532572829263,0.9793532572829263,0.9792750710197998,12.943020820617676,31138.795687999995
11016,Multiclass classification,Stacking,keystroke,0.9795733091239219,0.9795733091239219,0.979674016066132,13.318483352661133,33343.764623999996
11424,Multiclass classification,Stacking,keystroke,0.979515013569115,0.979515013569115,0.9795093178144131,13.755992889404297,35605.459974
11832,Multiclass classification,Stacking,keystroke,0.9792916913194151,0.9792916913194151,0.9792350379667798,13.598797798156738,37921.302542
12240,Multiclass classification,Stacking,keystroke,0.9797369066100171,0.9797369066100171,0.979915084640546,13.835049629211426,40285.83338
12648,Multiclass classification,Stacking,keystroke,0.9800743259270973,0.9800743259270973,0.9802133261765461,14.152261734008789,42696.773315
13056,Multiclass classification,Stacking,keystroke,0.9797012638835695,0.9797012638835695,0.9796302667614424,14.314684867858887,45162.243124
13464,Multiclass classification,Stacking,keystroke,0.9794993686399762,0.9794993686399762,0.9794852683418064,14.454119682312012,47674.025243000004
13872,Multiclass classification,Stacking,keystroke,0.9794535361545671,0.9794535361545671,0.9794825895090842,15.145389556884766,50228.546865000004
14280,Multiclass classification,Stacking,keystroke,0.9791301911898592,0.9791301911898592,0.9790995522861442,15.159271240234375,52826.82311600001
14688,Multiclass classification,Stacking,keystroke,0.9792333356029141,0.9792333356029141,0.9792934777583323,15.001290321350098,55467.94094600001
15096,Multiclass classification,Stacking,keystroke,0.9793971513746274,0.9793971513746274,0.979464518842002,15.10006046295166,58148.34110400001
15504,Multiclass classification,Stacking,keystroke,0.9791008191962846,0.9791008191962846,0.9790896895964966,15.596845626831055,60874.273912000004
15912,Multiclass classification,Stacking,keystroke,0.9791967821004337,0.9791967821004337,0.9792453124520486,15.189580917358398,63652.999327000005
16320,Multiclass classification,Stacking,keystroke,0.9791041117715547,0.9791041117715547,0.9791247339218992,15.726736068725586,66472.92568
16728,Multiclass classification,Stacking,keystroke,0.9791953129670592,0.9791953129670592,0.9792350308303047,15.479386329650879,69335.517442
17136,Multiclass classification,Stacking,keystroke,0.9794572512401517,0.9794572512401517,0.9795085427599686,16.420538902282715,72243.09316199999
17544,Multiclass classification,Stacking,keystroke,0.9794789944707291,0.9794789944707291,0.9795037564457743,16.52271842956543,75200.25024899999
17952,Multiclass classification,Stacking,keystroke,0.9794440421146454,0.9794440421146454,0.9794612639677106,16.812613487243652,78199.26386699999
18360,Multiclass classification,Stacking,keystroke,0.9794651124788932,0.9794651124788932,0.979482477565954,16.41397476196289,81240.57585399998
18768,Multiclass classification,Stacking,keystroke,0.9796451217562743,0.9796451217562743,0.9796655066156136,16.72672939300537,84317.46947799998
19176,Multiclass classification,Stacking,keystroke,0.9796088657105606,0.9796088657105606,0.9796165159522751,16.793643951416016,87434.27921999998
19584,Multiclass classification,Stacking,keystroke,0.9795741204105601,0.9795741204105601,0.979578532926143,17.250286102294922,90590.52075699998
19992,Multiclass classification,Stacking,keystroke,0.9794907708468811,0.9794907708468811,0.9794913114937402,17.70896339416504,93793.85229399998
20400,Multiclass classification,Stacking,keystroke,0.9795578214618363,0.9795578214618363,0.9795554557948913,17.59232807159424,97045.15949599998
11,Multiclass classification,Stacking,music,0.0,0.0,0.0,5.873472213745117,152.296387
22,Multiclass classification,Stacking,music,0.047619047619047616,0.047619047619047616,0.009049773755656108,9.506983757019043,431.477755
33,Multiclass classification,Stacking,music,0.0625,0.0625,0.018452380952380953,11.628284454345703,776.908056
44,Multiclass classification,Stacking,music,0.09302325581395349,0.09302325581395347,0.03392468098350451,12.369691848754883,1144.471568
55,Multiclass classification,Stacking,music,0.2222222222222222,0.2222222222222222,0.08487068662590484,13.108813285827637,1527.933355
66,Multiclass classification,Stacking,music,0.24615384615384617,0.24615384615384617,0.09582199706038715,13.87117862701416,1928.544731
77,Multiclass classification,Stacking,music,0.2236842105263158,0.2236842105263158,0.0800551161453417,15.310009002685547,2364.681045
88,Multiclass classification,Stacking,music,0.22988505747126436,0.22988505747126436,0.08070475990391413,15.362022399902344,2804.5488579999997
99,Multiclass classification,Stacking,music,0.23469387755102042,0.23469387755102042,0.0784392117666657,15.414321899414062,3248.8783099999996
110,Multiclass classification,Stacking,music,0.23853211009174313,0.23853211009174313,0.07890782136306435,15.465099334716797,3697.5221659999997
121,Multiclass classification,Stacking,music,0.24166666666666667,0.24166666666666667,0.07781915041976961,16.45356845855713,4166.062005
132,Multiclass classification,Stacking,music,0.25190839694656486,0.25190839694656486,0.07581892282959224,17.193671226501465,4656.978333999999
143,Multiclass classification,Stacking,music,0.2535211267605634,0.2535211267605634,0.07575855898373744,17.24379253387451,5153.026448999999
154,Multiclass classification,Stacking,music,0.2549019607843137,0.2549019607843137,0.08125791624072652,17.294852256774902,5653.154903999999
165,Multiclass classification,Stacking,music,0.25609756097560976,0.25609756097560976,0.08542938715631512,17.348265647888184,6159.678652999999
176,Multiclass classification,Stacking,music,0.25142857142857145,0.25142857142857145,0.08739724704710135,17.39780330657959,6671.425852999999
187,Multiclass classification,Stacking,music,0.25806451612903225,0.25806451612903225,0.09092716780274938,17.447653770446777,7187.273359999999
198,Multiclass classification,Stacking,music,0.26903553299492383,0.26903553299492383,0.10372254135859614,17.49803066253662,7707.985631
209,Multiclass classification,Stacking,music,0.2692307692307692,0.2692307692307692,0.10745195468790077,17.551432609558105,8233.031684
220,Multiclass classification,Stacking,music,0.2694063926940639,0.2694063926940639,0.10584975033483218,17.60140895843506,8762.173106999999
231,Multiclass classification,Stacking,music,0.2608695652173913,0.2608695652173913,0.1023867029085224,17.65158748626709,9296.662386999998
242,Multiclass classification,Stacking,music,0.26556016597510373,0.26556016597510373,0.10672018092734205,17.703246116638184,9837.231983999998
253,Multiclass classification,Stacking,music,0.26587301587301587,0.26587301587301587,0.10692110028041521,17.75430202484131,10383.090106999998
264,Multiclass classification,Stacking,music,0.2623574144486692,0.2623574144486692,0.10041099918834508,18.498684883117676,10951.527831999998
275,Multiclass classification,Stacking,music,0.27007299270072993,0.27007299270072993,0.10291032183715319,18.55032444000244,11525.325661999997
286,Multiclass classification,Stacking,music,0.2771929824561403,0.2771929824561403,0.10436432090357739,18.603352546691895,12105.559882999998
297,Multiclass classification,Stacking,music,0.28040540540540543,0.28040540540540543,0.10382193522675738,19.341814041137695,12705.232788999998
308,Multiclass classification,Stacking,music,0.28013029315960913,0.28013029315960913,0.10438672230795226,19.394498825073242,13311.316235999999
319,Multiclass classification,Stacking,music,0.2893081761006289,0.2893081761006289,0.10812609164518924,19.44575309753418,13922.388213999999
330,Multiclass classification,Stacking,music,0.2826747720364742,0.2826747720364742,0.10474671935010774,19.49593162536621,14537.513635
341,Multiclass classification,Stacking,music,0.27941176470588236,0.27941176470588236,0.1043533062764958,19.545995712280273,15157.447411
352,Multiclass classification,Stacking,music,0.27635327635327633,0.27635327635327633,0.10240137029979798,19.596803665161133,15783.374663999999
363,Multiclass classification,Stacking,music,0.27900552486187846,0.27900552486187846,0.10762941047985014,19.647512435913086,16414.72438
374,Multiclass classification,Stacking,music,0.2734584450402145,0.2734584450402145,0.10544564621801428,19.69855308532715,17051.63535
385,Multiclass classification,Stacking,music,0.2760416666666667,0.2760416666666667,0.1021284223123862,20.43846035003662,17708.510565
396,Multiclass classification,Stacking,music,0.2810126582278481,0.2810126582278481,0.10321992934360123,20.48886013031006,18369.479389
407,Multiclass classification,Stacking,music,0.2881773399014778,0.2881773399014778,0.10172009740975171,21.229511260986328,19047.909996
418,Multiclass classification,Stacking,music,0.290167865707434,0.290167865707434,0.10164872686905983,21.280261993408203,19730.616142
429,Multiclass classification,Stacking,music,0.28738317757009346,0.28738317757009346,0.10114147419234996,21.33013153076172,20418.256284
440,Multiclass classification,Stacking,music,0.2870159453302961,0.2870159453302961,0.100539670273579,21.379398345947266,21111.210974999998
451,Multiclass classification,Stacking,music,0.2866666666666667,0.2866666666666667,0.1040495391008899,21.429977416992188,21808.734119999997
462,Multiclass classification,Stacking,music,0.2950108459869848,0.2950108459869848,0.10677790849271725,21.478862762451172,22511.514248999996
473,Multiclass classification,Stacking,music,0.2923728813559322,0.2923728813559322,0.10744785621619804,21.52857208251953,23220.660244999995
484,Multiclass classification,Stacking,music,0.2898550724637681,0.2898550724637681,0.10618548527336598,21.577716827392578,23936.202247999994
495,Multiclass classification,Stacking,music,0.2874493927125506,0.2874493927125506,0.10597241461910055,21.62720489501953,24657.491217999996
506,Multiclass classification,Stacking,music,0.2871287128712871,0.2871287128712871,0.1060157046413945,23.536136627197266,25408.037657999994
517,Multiclass classification,Stacking,music,0.2926356589147287,0.2926356589147287,0.10672541876139242,23.618831634521484,26163.963064999993
528,Multiclass classification,Stacking,music,0.29601518026565465,0.29601518026565465,0.1079118623496312,23.703590393066406,26925.510314999992
539,Multiclass classification,Stacking,music,0.2955390334572491,0.2955390334572491,0.10777750825782556,23.300774574279785,27693.66374499999
550,Multiclass classification,Stacking,music,0.29143897996357016,0.29143897996357016,0.10721137984873691,23.538899421691895,28468.997912999992
561,Multiclass classification,Stacking,music,0.2910714285714286,0.2910714285714286,0.10965757952917723,23.64877986907959,29253.765677999992
572,Multiclass classification,Stacking,music,0.29246935201401053,0.29246935201401053,0.10955043862091186,23.81217098236084,30045.792870999994
583,Multiclass classification,Stacking,music,0.29037800687285226,0.29037800687285226,0.10913426610489857,24.004592895507812,30845.433481999993
593,Multiclass classification,Stacking,music,0.2905405405405405,0.2905405405405405,0.10883129808875491,24.131614685058594,31650.158733999993
46,Multiclass classification,Voting,imagesegments,0.4666666666666667,0.4666666666666667,0.3890768588137009,0.9068069458007812,14.626296
92,Multiclass classification,Voting,imagesegments,0.6153846153846154,0.6153846153846154,0.6170407867886859,0.9813461303710938,31.007619
138,Multiclass classification,Voting,imagesegments,0.6715328467153284,0.6715328467153284,0.6884491245817251,1.0561447143554688,49.257784
184,Multiclass classification,Voting,imagesegments,0.7049180327868853,0.7049180327868853,0.7194266051408909,1.1302375793457031,69.268374
230,Multiclass classification,Voting,imagesegments,0.7292576419213974,0.7292576419213974,0.7448338459304747,1.2049102783203125,90.876955
276,Multiclass classification,Voting,imagesegments,0.7381818181818182,0.7381818181818182,0.7559766728000937,1.2805976867675781,114.520789
322,Multiclass classification,Voting,imagesegments,0.7538940809968847,0.7538940809968847,0.7616248500949714,1.3553276062011719,140.54449499999998
368,Multiclass classification,Voting,imagesegments,0.773841961852861,0.7738419618528611,0.7772939373537765,1.4295539855957031,169.07460299999997
414,Multiclass classification,Voting,imagesegments,0.7820823244552058,0.7820823244552059,0.7854200812154107,1.5042839050292969,199.75739999999996
460,Multiclass classification,Voting,imagesegments,0.7777777777777778,0.7777777777777778,0.7796254955467016,1.5790367126464844,232.79226999999997
506,Multiclass classification,Voting,imagesegments,0.7861386138613862,0.7861386138613862,0.7886239053396241,3.442371368408203,289.54166299999997
552,Multiclass classification,Voting,imagesegments,0.7858439201451906,0.7858439201451906,0.7889431335032359,3.655658721923828,350.06469599999997
598,Multiclass classification,Voting,imagesegments,0.7906197654941374,0.7906197654941374,0.7944387660679092,3.877819061279297,414.05096399999996
644,Multiclass classification,Voting,imagesegments,0.7853810264385692,0.7853810264385692,0.7901251252871709,4.098270416259766,481.21338699999995
690,Multiclass classification,Voting,imagesegments,0.7895500725689405,0.7895500725689405,0.7935315861788143,4.322750091552734,551.998871
736,Multiclass classification,Voting,imagesegments,0.7863945578231293,0.7863945578231294,0.7911065855691087,4.548839569091797,625.1709490000001
782,Multiclass classification,Voting,imagesegments,0.7887323943661971,0.7887323943661971,0.7929263226706091,4.781887054443359,701.527815
828,Multiclass classification,Voting,imagesegments,0.7896009673518742,0.7896009673518742,0.795071242205991,5.012668609619141,781.212435
874,Multiclass classification,Voting,imagesegments,0.7938144329896907,0.7938144329896907,0.7979586706142276,5.247493743896484,863.9102350000001
920,Multiclass classification,Voting,imagesegments,0.794341675734494,0.794341675734494,0.79731456886262,5.487140655517578,949.5175370000001
966,Multiclass classification,Voting,imagesegments,0.7937823834196891,0.7937823834196891,0.7958827691316666,5.724788665771484,1038.360183
1012,Multiclass classification,Voting,imagesegments,0.7912957467853611,0.7912957467853611,0.793163093861235,5.902431488037109,1131.083617
1058,Multiclass classification,Voting,imagesegments,0.793755912961211,0.7937559129612108,0.7947921362588558,5.890590667724609,1228.125911
1104,Multiclass classification,Voting,imagesegments,0.7941976427923844,0.7941976427923844,0.7951664828862094,5.846508026123047,1329.42606
1150,Multiclass classification,Voting,imagesegments,0.7954743255004352,0.7954743255004351,0.7958304956922065,5.814655303955078,1434.971587
1196,Multiclass classification,Voting,imagesegments,0.796652719665272,0.796652719665272,0.7972397572733622,5.787433624267578,1544.876842
1242,Multiclass classification,Voting,imagesegments,0.7953263497179693,0.7953263497179693,0.795947547023496,5.734210968017578,1659.217913
1288,Multiclass classification,Voting,imagesegments,0.7995337995337995,0.7995337995337995,0.799082939294124,5.719646453857422,1777.265005
1334,Multiclass classification,Voting,imagesegments,0.7981995498874719,0.7981995498874719,0.7978549794399666,5.699489593505859,1899.780181
1380,Multiclass classification,Voting,imagesegments,0.7991298042059464,0.7991298042059464,0.799072028035076,5.648365020751953,2026.628496
1426,Multiclass classification,Voting,imagesegments,0.8007017543859649,0.8007017543859649,0.7998012660983339,5.675235748291016,2157.126948
1472,Multiclass classification,Voting,imagesegments,0.8042148198504419,0.8042148198504419,0.801603749039138,5.732997894287109,2291.736716
1518,Multiclass classification,Voting,imagesegments,0.8048780487804879,0.8048780487804877,0.8013581039030082,5.874080657958984,2429.201103
1564,Multiclass classification,Voting,imagesegments,0.8048624440179143,0.8048624440179143,0.8018283085733888,6.035793304443359,2569.524476
1610,Multiclass classification,Voting,imagesegments,0.805469235550031,0.805469235550031,0.8016942963756393,6.107921600341797,2713.628793
1656,Multiclass classification,Voting,imagesegments,0.8054380664652568,0.8054380664652568,0.8016302535327454,6.122463226318359,2861.3751859999998
1702,Multiclass classification,Voting,imagesegments,0.8059964726631393,0.8059964726631393,0.8042371715594225,6.137805938720703,3011.160231
1748,Multiclass classification,Voting,imagesegments,0.8076702919290212,0.8076702919290212,0.8053358764512214,6.154560089111328,3164.654667
1794,Multiclass classification,Voting,imagesegments,0.8081427774679308,0.8081427774679307,0.8045741186883274,6.153873443603516,3322.9581839999996
1840,Multiclass classification,Voting,imagesegments,0.809679173463839,0.8096791734638389,0.8063260314289907,6.165363311767578,3485.2593389999997
1886,Multiclass classification,Voting,imagesegments,0.8084880636604774,0.8084880636604774,0.8055404180479322,6.152870178222656,3651.8937119999996
1932,Multiclass classification,Voting,imagesegments,0.8078715691351631,0.807871569135163,0.8040820531288055,6.137611389160156,3823.267094
1978,Multiclass classification,Voting,imagesegments,0.8088012139605463,0.8088012139605463,0.8046315701325639,6.13934326171875,3998.88508
2024,Multiclass classification,Voting,imagesegments,0.810182896688087,0.810182896688087,0.8048172526405121,6.114692687988281,4177.831758
2070,Multiclass classification,Voting,imagesegments,0.8090865152247463,0.8090865152247463,0.8038200875370585,6.095001220703125,4360.281269
2116,Multiclass classification,Voting,imagesegments,0.8094562647754137,0.8094562647754137,0.8033972137002088,6.071441650390625,4546.795615
2162,Multiclass classification,Voting,imagesegments,0.8098102730217492,0.8098102730217492,0.8032825563805437,6.082061767578125,4738.69532
2208,Multiclass classification,Voting,imagesegments,0.8115088355233349,0.8115088355233349,0.804078491981438,6.0529327392578125,4934.217949
2254,Multiclass classification,Voting,imagesegments,0.8082556591211718,0.8082556591211718,0.8008205546785145,6.043815612792969,5134.193079
2300,Multiclass classification,Voting,imagesegments,0.8068725532840365,0.8068725532840366,0.7993745487333406,6.009422302246094,5338.238088
2310,Multiclass classification,Voting,imagesegments,0.8068427890861845,0.8068427890861846,0.799339529667913,6.011024475097656,5545.089412
408,Multiclass classification,Voting,keystroke,0.9828009828009828,0.9828009828009828,0.6067632850241546,1.4345073699951172,13.836246
816,Multiclass classification,Voting,keystroke,0.9496932515337423,0.9496932515337423,0.7435135353411919,5.5811262130737305,75.09032
1224,Multiclass classification,Voting,keystroke,0.9149632052330335,0.9149632052330335,0.9012024099743488,6.7957916259765625,173.849478
1632,Multiclass classification,Voting,keystroke,0.9258123850398529,0.9258123850398529,0.913338738884437,7.196904182434082,317.608153
2040,Multiclass classification,Voting,keystroke,0.9234919077979402,0.9234919077979402,0.9090151697708828,7.520654678344727,507.18270700000005
2448,Multiclass classification,Voting,keystroke,0.8970167552104618,0.8970167552104618,0.8999400491854713,7.569121360778809,743.4130660000001
2856,Multiclass classification,Voting,keystroke,0.9005253940455341,0.9005253940455341,0.8878828947363797,7.842510223388672,1027.217049
3264,Multiclass classification,Voting,keystroke,0.8924302788844621,0.8924302788844621,0.8761353901000599,7.981232643127441,1354.994942
3672,Multiclass classification,Voting,keystroke,0.8874965949332607,0.8874965949332607,0.884705199167265,8.149755477905273,1725.84141
4080,Multiclass classification,Voting,keystroke,0.8820789409168914,0.8820789409168914,0.8689296447710853,8.47822093963623,2130.352352
4488,Multiclass classification,Voting,keystroke,0.8767550702028081,0.8767550702028081,0.8841066968187513,8.6177978515625,2568.900987
4896,Multiclass classification,Voting,keystroke,0.8737487231869254,0.8737487231869254,0.8793991951798188,8.748616218566895,3043.480682
5304,Multiclass classification,Voting,keystroke,0.8691306807467472,0.8691306807467472,0.8536988876443994,9.01548957824707,3561.1743269999997
5712,Multiclass classification,Voting,keystroke,0.86061985641744,0.86061985641744,0.8653402687480758,9.212996482849121,4114.758401
6120,Multiclass classification,Voting,keystroke,0.8560222258538976,0.8560222258538976,0.8403255738062614,9.330760955810547,4706.14104
6528,Multiclass classification,Voting,keystroke,0.8434196414891987,0.8434196414891987,0.8427164973964969,9.551102638244629,5329.841444000001
6936,Multiclass classification,Voting,keystroke,0.8393655371304974,0.8393655371304974,0.8448853565001062,9.703435897827148,5988.309037000001
7344,Multiclass classification,Voting,keystroke,0.8455672068636797,0.8455672068636797,0.8479783471283087,9.901873588562012,6675.677854000001
7752,Multiclass classification,Voting,keystroke,0.8458263449877436,0.8458263449877436,0.8481919652292662,10.158981323242188,7401.057284000001
8160,Multiclass classification,Voting,keystroke,0.8470400784409854,0.8470400784409854,0.8474122936226314,10.351895332336426,8163.171761000001
8568,Multiclass classification,Voting,keystroke,0.8470876619586787,0.8470876619586787,0.8502448727001962,10.545328140258789,8955.315113
8976,Multiclass classification,Voting,keystroke,0.8472423398328691,0.847242339832869,0.8504582908255216,10.716177940368652,9777.600333
9384,Multiclass classification,Voting,keystroke,0.8456783544708515,0.8456783544708515,0.8468579099953102,10.91530990600586,10622.678514000001
9792,Multiclass classification,Voting,keystroke,0.8413849453579818,0.8413849453579818,0.8420194094283588,11.129334449768066,11497.038191000001
10200,Multiclass classification,Voting,keystroke,0.8341013824884793,0.8341013824884793,0.8304184106829466,11.27979850769043,12399.611520000002
10608,Multiclass classification,Voting,keystroke,0.8171019138304892,0.8171019138304892,0.8104436032983401,11.530261039733887,13338.644715000002
11016,Multiclass classification,Voting,keystroke,0.812437585111212,0.812437585111212,0.8139788266949057,11.741363525390625,14314.095067000002
11424,Multiclass classification,Voting,keystroke,0.8075811958329686,0.8075811958329686,0.803440507009462,11.90722370147705,15321.748874000003
11832,Multiclass classification,Voting,keystroke,0.8034823768066943,0.8034823768066943,0.8033821975335341,12.16746711730957,16365.265759000002
12240,Multiclass classification,Voting,keystroke,0.8066018465560911,0.806601846556091,0.8090980657920838,12.372481346130371,17447.244369
12648,Multiclass classification,Voting,keystroke,0.8036688542737408,0.8036688542737408,0.803209843226386,12.500629425048828,18564.402702
13056,Multiclass classification,Voting,keystroke,0.7990808119494447,0.7990808119494447,0.8004306190165892,12.787697792053223,19730.460456
13464,Multiclass classification,Voting,keystroke,0.7968506276461412,0.7968506276461412,0.799096022266191,12.888776779174805,20931.935382
13872,Multiclass classification,Voting,keystroke,0.7972748900583952,0.7972748900583952,0.8001337675319162,13.140856742858887,22175.542776
14280,Multiclass classification,Voting,keystroke,0.7971146438826249,0.7971146438826249,0.7997679399314999,13.286666870117188,23463.533112999998
14688,Multiclass classification,Voting,keystroke,0.8001634098182066,0.8001634098182066,0.8037462934925745,13.4850435256958,24798.969359
15096,Multiclass classification,Voting,keystroke,0.8045048029148725,0.8045048029148725,0.8080146033901192,13.661905288696289,26181.432477
