step,track,model,dataset,Accuracy,F1,Memory in Mb,Time in s
326040,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,0.20430008587903326,0.028468498157524197,4.57763671875e-05,1350.9214390000002
335920,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,0.19829125982376755,0.02745276477725776,4.57763671875e-05,1429.0909580000002
345800,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,0.19740312319259687,0.02790153553015019,4.57763671875e-05,1509.3110090000002
355680,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,0.19813877642825012,0.0296343172879326,4.57763671875e-05,1591.5741750000002
365560,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,0.19278367436262173,0.028670555241017002,4.57763671875e-05,1675.9431480000003
375440,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,0.19041657788195185,0.03198170654029402,4.57763671875e-05,1762.3566890000002
385320,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,0.18553410152600436,0.03100607647465665,4.57763671875e-05,1850.8615770000001
395200,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,0.18089574898785424,0.030088209209233205,4.57763671875e-05,1941.42452
405080,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,0.17651821862348177,0.029241263706842366,4.57763671875e-05,2034.020011
414960,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,0.17231540389435127,0.028424006517606595,4.57763671875e-05,2128.6228140000003
424840,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,0.16830806892006403,0.02765118992580851,4.57763671875e-05,2225.232754
434720,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,0.16448288553551713,0.026919285010073297,4.57763671875e-05,2323.855982
444600,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,0.1608277103013945,0.026225126845259225,4.57763671875e-05,2424.487475
454480,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,0.1642910579123394,0.026202911035732874,4.57763671875e-05,2527.110925
464360,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,0.16915539667499355,0.027505337477282638,4.57763671875e-05,2631.8925169999998
474240,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,0.1656313259109312,0.026836988413759862,4.57763671875e-05,2738.69382
484120,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,0.16824134512104436,0.027047467169246008,4.57763671875e-05,2847.527419
494000,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,0.1751174089068826,0.028582871255500828,4.57763671875e-05,2958.375034
494021,Anomaly detection,HalfSpaceTrees,kdd99_10pct_binary,0.17515247327542757,0.028582871255500828,4.57763671875e-05,3069.226864
206,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,0.079142
412,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,0.202437
618,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,0.37175400000000003
824,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,0.5977680000000001
1030,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,0.8884320000000001
1236,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,1.2341710000000001
1442,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,1.6475060000000001
1648,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,2.1225870000000002
1854,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,2.6542260000000004
2060,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,3.2370990000000006
2266,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,3.8714090000000008
2472,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,4.561924000000001
2678,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,5.302332000000002
2884,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,6.091366000000002
3090,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,6.930907000000001
3296,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,7.814888000000002
3502,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,8.748542000000002
3708,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,9.742749000000002
3914,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,10.796607000000002
4120,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,11.899520000000003
4326,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,13.060116000000003
4532,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,14.283612000000002
4738,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,15.558853000000001
4944,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,16.881076
5150,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,18.255732000000002
5356,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,19.6872
5562,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,21.172119000000002
5768,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,1.0,0.0,4.57763671875e-05,22.717108000000003
5974,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.9774020756611985,0.0,4.57763671875e-05,24.317086000000003
6180,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.9665048543689321,0.0,4.57763671875e-05,25.969897000000003
6386,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.9675853429376762,0.0,4.57763671875e-05,27.676365000000004
6592,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.9685983009708737,0.0,4.57763671875e-05,29.456901000000006
6798,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.96954986760812,0.0,4.57763671875e-05,31.294994000000006
7004,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.970445459737293,0.0,4.57763671875e-05,33.185377
7210,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.953259361997226,0.0,4.57763671875e-05,35.125629
7416,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.9441747572815534,0.0,4.57763671875e-05,37.119224
7622,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.9456835476252952,0.0,4.57763671875e-05,39.174473000000006
7828,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.9471129279509454,0.0,4.57763671875e-05,41.28317200000001
8034,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.9484690067214339,0.0,4.57763671875e-05,43.453517000000005
8240,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.949757281553398,0.0,4.57763671875e-05,45.68145200000001
8446,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.9482595311390007,0.0,4.57763671875e-05,47.97168400000001
8652,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.9282246879334258,0.0,4.57763671875e-05,50.32089100000001
8858,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.9155565590426733,0.0,4.57763671875e-05,52.74280300000001
9064,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.9086496028243601,0.0,4.57763671875e-05,55.22113000000001
9270,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.9106796116504854,0.0,4.57763671875e-05,57.75020700000001
9476,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.912621359223301,0.0,4.57763671875e-05,60.34044500000001
9682,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.9144804792398264,0.0,4.57763671875e-05,62.98318800000001
9888,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.9162621359223301,0.0,4.57763671875e-05,65.70232500000002
10094,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.9063800277392511,0.0,4.57763671875e-05,68.48207000000002
10300,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.8995145631067961,0.0,4.57763671875e-05,71.30973500000002
10320,Anomaly detection,HalfSpaceTrees,nab_nyc_taxi,0.8997093023255814,0.0,4.57763671875e-05,74.14157300000002
5696,Anomaly detection,OneClassSVM,creditcard,0.0008778089887640449,0.00105318588730911,4.57763671875e-05,0.897956
11392,Anomaly detection,OneClassSVM,creditcard,0.004476825842696629,0.008567182446018009,4.57763671875e-05,2.712002
17088,Anomaly detection,OneClassSVM,creditcard,0.004564606741573034,0.008856776599463934,4.57763671875e-05,5.422879
22784,Anomaly detection,OneClassSVM,creditcard,0.0038623595505617976,0.00752142732202204,4.57763671875e-05,8.916493
28480,Anomaly detection,OneClassSVM,creditcard,0.0033356741573033707,0.006510097651464771,4.57763671875e-05,13.233649999999999
34176,Anomaly detection,OneClassSVM,creditcard,0.0030723314606741574,0.006009860839630073,4.57763671875e-05,18.368799
39872,Anomaly detection,OneClassSVM,creditcard,0.002658507223113965,0.005203382198428979,4.57763671875e-05,24.348444
45568,Anomaly detection,OneClassSVM,creditcard,0.0031601123595505617,0.00621335433622123,4.57763671875e-05,31.148310000000002
51264,Anomaly detection,OneClassSVM,creditcard,0.002965043695380774,0.0058352135688166185,4.57763671875e-05,38.729565
56960,Anomaly detection,OneClassSVM,creditcard,0.002791432584269663,0.005497680119058041,4.57763671875e-05,47.147829
62656,Anomaly detection,OneClassSVM,creditcard,0.0026493871297242084,0.005221433347129804,4.57763671875e-05,56.382789
68352,Anomaly detection,OneClassSVM,creditcard,0.0025310159176029964,0.004991170590038091,4.57763671875e-05,66.398235
74048,Anomaly detection,OneClassSVM,creditcard,0.0024578651685393258,0.004850052542235874,4.57763671875e-05,77.201592
79744,Anomaly detection,OneClassSVM,creditcard,0.002445325040128411,0.00482892350034403,4.57763671875e-05,88.77580300000001
85440,Anomaly detection,OneClassSVM,creditcard,0.0024110486891385768,0.004764017654888956,4.57763671875e-05,101.13872400000001
91136,Anomaly detection,OneClassSVM,creditcard,0.0023371664325842695,0.004619847829656795,4.57763671875e-05,114.27086400000002
96832,Anomaly detection,OneClassSVM,creditcard,0.002302957699933906,0.004554306498645042,4.57763671875e-05,128.175284
102528,Anomaly detection,OneClassSVM,creditcard,0.0022725499375780274,0.004496044065124516,4.57763671875e-05,142.817429
108224,Anomaly detection,OneClassSVM,creditcard,0.0022083826138379658,0.0043703150499267,4.57763671875e-05,158.26069
113920,Anomaly detection,OneClassSVM,creditcard,0.0021330758426966294,0.004222181343564677,4.57763671875e-05,174.51017000000002
119616,Anomaly detection,OneClassSVM,creditcard,0.0020649411449973247,0.0040881368941839994,4.57763671875e-05,191.585842
125312,Anomaly detection,OneClassSVM,creditcard,0.0020828013278855976,0.0041252219895037785,4.57763671875e-05,209.45553700000002
131008,Anomaly detection,OneClassSVM,creditcard,0.0020075109916951636,0.003976627789162547,4.57763671875e-05,228.09422600000002
136704,Anomaly detection,OneClassSVM,creditcard,0.0019384948501872659,0.003840397181761764,4.57763671875e-05,247.54773600000001
142400,Anomaly detection,OneClassSVM,creditcard,0.0019030898876404494,0.0037710192265905922,4.57763671875e-05,267.838163
148096,Anomaly detection,OneClassSVM,creditcard,0.0019379321521175454,0.003841513960870474,4.57763671875e-05,288.947599
153792,Anomaly detection,OneClassSVM,creditcard,0.0021587598834789845,0.004282377368284454,4.57763671875e-05,310.838433
159488,Anomaly detection,OneClassSVM,creditcard,0.0022446829855537723,0.004454398718734751,4.57763671875e-05,333.542961
165184,Anomaly detection,OneClassSVM,creditcard,0.0021793878341728012,0.004325238613024043,4.57763671875e-05,357.016641
170880,Anomaly detection,OneClassSVM,creditcard,0.0021184456928838953,0.00420467419614805,4.57763671875e-05,381.24285199999997
176576,Anomaly detection,OneClassSVM,creditcard,0.002061435302645886,0.004091875028258805,4.57763671875e-05,406.301253
182272,Anomaly detection,OneClassSVM,creditcard,0.002013474367977528,0.003997043283050894,4.57763671875e-05,432.19580299999996
187968,Anomaly detection,OneClassSVM,creditcard,0.0019684201566224037,0.003907950768315864,4.57763671875e-05,458.93558699999994
193664,Anomaly detection,OneClassSVM,creditcard,0.0019776520158625247,0.0039269646418577326,4.57763671875e-05,486.46826699999997
199360,Anomaly detection,OneClassSVM,creditcard,0.0019361958266452648,0.0038449599983979336,4.57763671875e-05,514.847586
205056,Anomaly detection,OneClassSVM,creditcard,0.0019263030586766541,0.003825804222013463,4.57763671875e-05,544.0232649999999
210752,Anomaly detection,OneClassSVM,creditcard,0.001878985727300334,0.0037320501648164285,4.57763671875e-05,573.9934149999999
216448,Anomaly detection,OneClassSVM,creditcard,0.001871119160260201,0.003716872109163519,4.57763671875e-05,604.7429209999999
222144,Anomaly detection,OneClassSVM,creditcard,0.0018546528377989052,0.003684532154283044,4.57763671875e-05,636.3366809999999
