step,track,model,dataset,Memory in Mb,Time in s,Valid updates,Accuracy,F1
29643,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,9.350842042000295,0,0.0,0.0
39524,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,12.573121207999066,0,0.0,0.0
49405,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,15.650229333001334,0,0.0,0.0
59286,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,18.72467533300005,0,0.0,0.0
69167,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,21.822613208001712,0,0.0,0.0
79048,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,24.944752667001012,0,0.0,0.0
88929,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,28.226411542000278,0,0.0,0.0
98810,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,31.362781957999687,0,0.0,0.0
108691,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,34.498612916999264,0,0.0,0.0
118572,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,37.648606292001205,0,0.0,0.0
128453,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,40.84837362500184,0,0.0,0.0
138334,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,43.997608333000244,0,0.0,0.0
148215,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.171875,47.295207375002065,0,0.0,0.0
158096,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.171875,50.48517250000077,0,0.0,0.0
167977,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.171875,53.69631529199978,0,0.0,0.0
177858,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.171875,56.869101583000884,0,0.0,0.0
187739,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.171875,60.12798779199875,0,0.0,0.0
197620,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.171875,63.3371149170016,0,0.0,0.0
207501,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,66.60483529200064,0,0.0,0.0
217382,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,69.83013025000037,0,0.0,0.0
227263,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,72.97253141699912,0,0.0,0.0
237144,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,76.13057666700115,0,0.0,0.0
247025,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,79.28234158299892,0,0.0,0.0
256906,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,82.47241512500113,0,0.0,0.0
266787,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,85.66918887499924,0,0.0,0.0
276668,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,88.60078020799847,0,0.0,0.0
286549,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,91.3908393749989,0,0.0,0.0
296430,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,94.40346279200094,0,0.0,0.0
306311,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,97.2262267920014,0,0.0,0.0
316192,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,100.0932443749989,0,0.0,0.0
326073,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,102.97195291699973,0,0.0,0.0
335954,Anomaly detection,OnlineIsolationForest,kdd99_10pct_binary,1615.1875,105.86740595800075,0,0.0,0.0
