step,track,model,dataset,Memory in Mb,Time in s,Valid updates,Accuracy,F1
3816,Binary classification,StreamingRandomPatches,bananas,0,1.707379082999978,106,0.5513626834381551,0.006960557
3922,Binary classification,StreamingRandomPatches,bananas,0,1.8490837079989433,106,0.5522692503824579,0.00678733
4028,Binary classification,StreamingRandomPatches,bananas,0,1.878570500000933,106,0.5526315789473685,0.006615215
4134,Binary classification,StreamingRandomPatches,bananas,0,1.9091889999981504,106,0.5527334300919207,0.006448146
4240,Binary classification,StreamingRandomPatches,bananas,0,1.942074582999339,106,0.5521226415094339,0.006279435
4346,Binary classification,StreamingRandomPatches,bananas,0,1.9718585000009623,106,0.5524620340543028,0.006131834
4452,Binary classification,StreamingRandomPatches,bananas,0,2.0014272080006776,106,0.5527852650494159,0.005991013
4558,Binary classification,StreamingRandomPatches,bananas,0,2.147868207997817,106,0.550680123,0.005825243
4664,Binary classification,StreamingRandomPatches,bananas,0,2.1777712080001947,106,0.5495283018867925,0.005679129
4770,Binary classification,StreamingRandomPatches,bananas,0,2.207209917,106,0.550314465,0.005563282
4876,Binary classification,StreamingRandomPatches,bananas,0,2.240019291999488,106,0.551681706,0.005459509
4982,Binary classification,StreamingRandomPatches,bananas,0,2.2707019580011547,106,0.5507828181453231,0.005333333
5088,Binary classification,StreamingRandomPatches,bananas,0,2.400691333001305,106,0.5509040880503144,0.005224205
5194,Binary classification,StreamingRandomPatches,bananas,0,2.431433833000483,106,0.5512129380053908,0.005121639
5300,Binary classification,StreamingRandomPatches,bananas,0,2.462808000000223,106,0.5511320754716981,0.005018821
907,Binary classification,StreamingRandomPatches,elec2,0,0.4624548749998212,907,0.5060639470782801,0.089430894
1814,Binary classification,StreamingRandomPatches,elec2,0,0.9317540839983848,907,0.593715546,0.056338028
2721,Binary classification,StreamingRandomPatches,elec2,0,1.3905426249984885,907,0.59169423,0.038095238
3628,Binary classification,StreamingRandomPatches,elec2,0,1.8540519999987737,907,0.5920617420066152,0.028871391
4535,Binary classification,StreamingRandomPatches,elec2,0,2.2280579170001147,907,0.604851158,0.033441208
5442,Binary classification,StreamingRandomPatches,elec2,0,2.705125874999794,907,0.6034546122748989,0.040035587
6349,Binary classification,StreamingRandomPatches,elec2,0,3.105779124998662,907,0.6004095133091826,0.034259612
7256,Binary classification,StreamingRandomPatches,elec2,0,3.471716916999867,907,0.5995038588754135,0.030040053
8163,Binary classification,StreamingRandomPatches,elec2,0,4.009557417000906,907,0.5850790150679898,0.146636432
9070,Binary classification,StreamingRandomPatches,elec2,0,4.366033209000307,907,0.5770672546857772,0.2808398950131233
9977,Binary classification,StreamingRandomPatches,elec2,0,4.818212209000194,907,0.5715144833116167,0.3627962438515426
10884,Binary classification,StreamingRandomPatches,elec2,0,5.210977584,907,0.5654171260565969,0.4137332672285572
11791,Binary classification,StreamingRandomPatches,elec2,0,5.707411542000045,907,0.5620388431854805,0.4162333257969703
12698,Binary classification,StreamingRandomPatches,elec2,0,6.066089084000851,907,0.5607969759017168,0.397667135
13605,Binary classification,StreamingRandomPatches,elec2,0,6.440911792000406,907,0.5556045571481073,0.3784950657894737
14512,Binary classification,StreamingRandomPatches,elec2,0,6.829811542000243,907,0.5538864388092613,0.3625443087829854
15419,Binary classification,StreamingRandomPatches,elec2,0,7.214858209,907,0.5557429145859005,0.3496012153437144
16326,Binary classification,StreamingRandomPatches,elec2,0,7.5957946669986995,907,0.5572093593041774,0.3374576115846393
17233,Binary classification,StreamingRandomPatches,elec2,0,7.990838208999776,907,0.5630476411536006,0.3283981448448091
18140,Binary classification,StreamingRandomPatches,elec2,0,8.376852459001384,907,0.5632304299889747,0.3172770357604481
19047,Binary classification,StreamingRandomPatches,elec2,0,8.775870375000522,907,0.5667559195673859,0.3085302497067203
19954,Binary classification,StreamingRandomPatches,elec2,0,9.260359,907,0.5628445424476296,0.3053277056621805
20861,Binary classification,StreamingRandomPatches,elec2,0,9.739637334,907,0.5622453381908825,0.3074472925830426
21768,Binary classification,StreamingRandomPatches,elec2,0,10.108345500000723,907,0.5685409775817714,0.3015023055183698
22675,Binary classification,StreamingRandomPatches,elec2,0,10.60757804199966,907,0.5708489525909592,0.2940877765687341
23582,Binary classification,StreamingRandomPatches,elec2,0,10.968461666998335,907,0.5711559664150624,0.2861579727535822
24489,Binary classification,StreamingRandomPatches,elec2,0,11.331641542001307,907,0.5736044754787863,0.2838134430727023
25396,Binary classification,StreamingRandomPatches,elec2,0,11.686451666999346,907,0.5730036226177351,0.276198104
26303,Binary classification,StreamingRandomPatches,elec2,0,12.151667834001271,907,0.5739649469642246,0.26968196
27210,Binary classification,StreamingRandomPatches,elec2,0,12.70096308400025,907,0.5719220874678427,0.2621310021538072
28117,Binary classification,StreamingRandomPatches,elec2,0,13.057893959001376,907,0.5741722089838888,0.2603323654784703
29024,Binary classification,StreamingRandomPatches,elec2,0,13.411293666998972,907,0.5756270672546858,0.2549150081664751
29931,Binary classification,StreamingRandomPatches,elec2,0,13.81120062500122,907,0.5763589589388928,0.2494376701787617
30838,Binary classification,StreamingRandomPatches,elec2,0,14.182034500001464,907,0.5780206239055711,0.2446160097521333
31745,Binary classification,StreamingRandomPatches,elec2,0,14.576019625001209,907,0.5777602772090092,0.2391871949142922
32652,Binary classification,StreamingRandomPatches,elec2,0,15.076700792000338,907,0.5769937522969496,0.2344529431326903
33559,Binary classification,StreamingRandomPatches,elec2,0,15.41356341700157,907,0.5768646264787389,0.2343362450124015
34466,Binary classification,StreamingRandomPatches,elec2,0,15.895781958999578,907,0.5765391980502524,0.2347019034135598
35373,Binary classification,StreamingRandomPatches,elec2,0,16.235723375000816,907,0.5790292030644842,0.2311147828780916
36280,Binary classification,StreamingRandomPatches,elec2,0,16.60864283,907,0.581973539,0.2278790347215151
37187,Binary classification,StreamingRandomPatches,elec2,0,16.975945292000688,907,0.5829725441686611,0.2239791833466773
38094,Binary classification,StreamingRandomPatches,elec2,0,17.35787795899887,907,0.5847377539770042,0.2205469327420547
39001,Binary classification,StreamingRandomPatches,elec2,0,17.738601166998706,907,0.5837029819748212,0.2161066048667439
39908,Binary classification,StreamingRandomPatches,elec2,0,18.086297583999112,907,0.5816127092312319,0.2148869139982131
40815,Binary classification,StreamingRandomPatches,elec2,0,18.454951374998927,907,0.5808403773122627,0.2453462726069695
41722,Binary classification,StreamingRandomPatches,elec2,0,18.844752834000246,907,0.579957816,0.2718244899655129
42629,Binary classification,StreamingRandomPatches,elec2,0,19.23055854199993,907,0.5775176523024232,0.2887607613932549
43536,Binary classification,StreamingRandomPatches,elec2,0,19.576964291998593,907,0.576465454,0.292359059
44443,Binary classification,StreamingRandomPatches,elec2,0,19.95005995899919,907,0.5773912652161195,0.2885606060606061
25,Binary classification,StreamingRandomPatches,phishing,0,0.025345167,25,0.48,0.6486486486486487
50,Binary classification,StreamingRandomPatches,phishing,0,0.1482710000018414,25,0.5,0.5098039215686274
75,Binary classification,StreamingRandomPatches,phishing,0,0.1533741670027666,25,0.44,0.3823529411764705
100,Binary classification,StreamingRandomPatches,phishing,0,0.1597565000010945,25,0.46,0.325
125,Binary classification,StreamingRandomPatches,phishing,0,0.1635637500003213,25,0.464,0.3738317757009345
150,Binary classification,StreamingRandomPatches,phishing,0,0.1690643330002785,25,0.46,0.3622047244094488
175,Binary classification,StreamingRandomPatches,phishing,0,0.1745912920014234,25,0.48,0.3357664233576642
200,Binary classification,StreamingRandomPatches,phishing,0,0.1802010830033396,25,0.485,0.3087248322147651
225,Binary classification,StreamingRandomPatches,phishing,0,0.1857579170027747,25,0.5066666666666667,0.2929936305732484
250,Binary classification,StreamingRandomPatches,phishing,0,0.189729667,25,0.504,0.2705882352941177
275,Binary classification,StreamingRandomPatches,phishing,0,0.1954857500022626,25,0.5163636363636364,0.2569832402234636
300,Binary classification,StreamingRandomPatches,phishing,0,0.2013455000014801,25,0.53,0.2459893048128341
325,Binary classification,StreamingRandomPatches,phishing,0,0.2076213330001337,25,0.5415384615384615,0.2358974358974359
350,Binary classification,StreamingRandomPatches,phishing,0,0.2113546670007053,25,0.5514285714285714,0.2266009852216749
375,Binary classification,StreamingRandomPatches,phishing,0,0.2175852080035838,25,0.5573333333333333,0.2169811320754717
400,Binary classification,StreamingRandomPatches,phishing,0,0.2239600420034548,25,0.5625,0.2081447963800905
425,Binary classification,StreamingRandomPatches,phishing,0,0.2300540830001409,25,0.5741176470588235,0.2026431718061674
450,Binary classification,StreamingRandomPatches,phishing,0,0.2361381250011618,25,0.58,0.1957446808510638
475,Binary classification,StreamingRandomPatches,phishing,0,0.2401234170029056,25,0.5726315789473684,0.1847389558232931
500,Binary classification,StreamingRandomPatches,phishing,0,0.2467635420034639,25,0.566,0.1749049429657794
525,Binary classification,StreamingRandomPatches,phishing,0,0.2538957500000833,25,0.5752380952380952,0.1710037174721189
550,Binary classification,StreamingRandomPatches,phishing,0,0.2606888750015059,25,0.5727272727272728,0.1637010676156583
575,Binary classification,StreamingRandomPatches,phishing,0,0.2648255830026755,25,0.5756521739130435,0.1586206896551724
600,Binary classification,StreamingRandomPatches,phishing,0,0.2711983330009389,25,0.5833333333333334,0.1554054054054054
625,Binary classification,StreamingRandomPatches,phishing,0,0.3855157080033677,25,0.5936,0.1533333333333333
650,Binary classification,StreamingRandomPatches,phishing,0,0.3919300000015937,25,0.5876923076923077,0.1464968152866242
675,Binary classification,StreamingRandomPatches,phishing,0,0.3985347080015344,25,0.5792592592592593,0.1393939393939393
700,Binary classification,StreamingRandomPatches,phishing,0,0.4025239580005291,25,0.5842857142857143,0.1364985163204747
725,Binary classification,StreamingRandomPatches,phishing,0,0.4092397500025981,25,0.576551724,0.1303116147308781
750,Binary classification,StreamingRandomPatches,phishing,0,0.4160186670014809,25,0.5746666666666667,0.1260273972602739
775,Binary classification,StreamingRandomPatches,phishing,0,0.4231135420013743,25,0.5754838709677419,0.1226666666666666
800,Binary classification,StreamingRandomPatches,phishing,0,0.4273439170028723,25,0.57,0.1179487179487179
825,Binary classification,StreamingRandomPatches,phishing,0,0.4337646250023681,25,0.5672727272727273,0.1141439205955335
850,Binary classification,StreamingRandomPatches,phishing,0,0.4406737500030431,25,0.5694117647058824,0.1116504854368932
875,Binary classification,StreamingRandomPatches,phishing,0,0.4478233750014624,25,0.5714285714285714,0.1092636579572446
900,Binary classification,StreamingRandomPatches,phishing,0,0.4545834170021408,25,0.5733333333333334,0.1069767441860465
925,Binary classification,StreamingRandomPatches,phishing,0,0.4586319170011848,25,0.5697297297297297,0.1036036036036036
950,Binary classification,StreamingRandomPatches,phishing,0,0.4657597920013359,25,0.5642105263157895,0.1
975,Binary classification,StreamingRandomPatches,phishing,0,0.47294825,25,0.5651282051282052,0.09787234
1000,Binary classification,StreamingRandomPatches,phishing,0,0.479954042,25,0.565,0.095634096
1025,Binary classification,StreamingRandomPatches,phishing,0,0.4847701250000682,25,0.5619512195121952,0.092929293
1050,Binary classification,StreamingRandomPatches,phishing,0,0.4907817080020322,25,0.56,0.090551181
1075,Binary classification,StreamingRandomPatches,phishing,0,0.4977499170017836,25,0.5581395348837209,0.088291747
1100,Binary classification,StreamingRandomPatches,phishing,0,0.5048500830016565,25,0.5572727272727273,0.08630394
1125,Binary classification,StreamingRandomPatches,phishing,0,0.5118212920024234,25,0.5528888888888889,0.083788707
1150,Binary classification,StreamingRandomPatches,phishing,0,0.5158882920004544,25,0.5539130434782609,0.082289803
1175,Binary classification,StreamingRandomPatches,phishing,0,0.523448833,25,0.5548936170212766,0.080843585
1200,Binary classification,StreamingRandomPatches,phishing,0,0.6421435000011115,25,0.5566666666666666,0.079584775
1225,Binary classification,StreamingRandomPatches,phishing,0,0.6491505000012694,25,0.556734694,0.078098472
1250,Binary classification,StreamingRandomPatches,phishing,0,0.6544329170028504,25,0.5552,0.07641196
1904,Binary classification,StreamingRandomPatches,smtp,0,0.7989512079984706,1904,1,0
3808,Binary classification,StreamingRandomPatches,smtp,0,1.5565995,1904,1,0
5712,Binary classification,StreamingRandomPatches,smtp,0,2.4712295419994916,1904,1,0
7616,Binary classification,StreamingRandomPatches,smtp,0,3.5014867079989926,1904,1,0
9520,Binary classification,StreamingRandomPatches,smtp,0,4.339280582997162,1904,1,0
11424,Binary classification,StreamingRandomPatches,smtp,0,5.265216249998048,1904,1,0
13328,Binary classification,StreamingRandomPatches,smtp,0,6.085988082999393,1904,1,0
15232,Binary classification,StreamingRandomPatches,smtp,0,7.027820624996821,1904,0.9992778361344538,0
17136,Binary classification,StreamingRandomPatches,smtp,0,8.357723749999423,1904,0.9992413632119514,0
19040,Binary classification,StreamingRandomPatches,smtp,0,9.426565832996856,1904,0.9993172268907564,0
20944,Binary classification,StreamingRandomPatches,smtp,0,10.506737166997482,1904,0.9993792971734148,0
22848,Binary classification,StreamingRandomPatches,smtp,0,11.747910541998865,1904,0.9994310224089636,0
24752,Binary classification,StreamingRandomPatches,smtp,0,12.863742292000095,1904,0.9994747899159664,0
26656,Binary classification,StreamingRandomPatches,smtp,0,14.041372124996997,1904,0.9994747899159664,0
28560,Binary classification,StreamingRandomPatches,smtp,0,15.139173791998472,1904,0.9995098039215686,0
30464,Binary classification,StreamingRandomPatches,smtp,0,16.23786658300014,1904,0.9995404411764706,0
32368,Binary classification,StreamingRandomPatches,smtp,0,17.35543087,1904,0.9995674740484428,0
34272,Binary classification,StreamingRandomPatches,smtp,0,18.61791508299939,1904,0.999591503,0
36176,Binary classification,StreamingRandomPatches,smtp,0,19.76007099999697,1904,0.9996130030959752,0
38080,Binary classification,StreamingRandomPatches,smtp,0,20.879841750000196,1904,0.9996323529411764,0
39984,Binary classification,StreamingRandomPatches,smtp,0,22.04022441699999,1904,0.9996498599439776,0
41888,Binary classification,StreamingRandomPatches,smtp,0,23.16705437499695,1904,0.9996657754010696,0
43792,Binary classification,StreamingRandomPatches,smtp,0,24.50115379199997,1904,0.9996803069053708,0
45696,Binary classification,StreamingRandomPatches,smtp,0,25.69935816699945,1904,0.9996936274509804,0
47600,Binary classification,StreamingRandomPatches,smtp,0,26.971461332999752,1904,0.9997058823529412,0
49504,Binary classification,StreamingRandomPatches,smtp,0,28.158035832999303,1904,0.9997171945701356,0
51408,Binary classification,StreamingRandomPatches,smtp,0,29.46949054200013,1904,0.9996887643946468,0
53312,Binary classification,StreamingRandomPatches,smtp,0,30.611987041997057,1904,0.9996998799519808,0
55216,Binary classification,StreamingRandomPatches,smtp,0,31.893030832998193,1904,0.9997102289191538,0
57120,Binary classification,StreamingRandomPatches,smtp,0,33.06070620799801,1904,0.999562325,0
59024,Binary classification,StreamingRandomPatches,smtp,0,34.199155708000035,1904,0.999576443,0
60928,Binary classification,StreamingRandomPatches,smtp,0,35.35601887499797,1904,0.9995896796218487,0
62832,Binary classification,StreamingRandomPatches,smtp,0,36.51357637500041,1904,0.999570283,0
64736,Binary classification,StreamingRandomPatches,smtp,0,37.76452083299955,1904,0.9995829214038556,0
66640,Binary classification,StreamingRandomPatches,smtp,0,39.07801041699713,1904,0.999594838,0
68544,Binary classification,StreamingRandomPatches,smtp,0,40.21541021,1904,0.9995769140989728,0
70448,Binary classification,StreamingRandomPatches,smtp,0,41.35027629199976,1904,0.9995883488530548,0
72352,Binary classification,StreamingRandomPatches,smtp,0,42.520576832997904,1904,0.9995991817779744,0
74256,Binary classification,StreamingRandomPatches,smtp,0,43.64822091699898,1904,0.9996094591682828,0
76160,Binary classification,StreamingRandomPatches,smtp,0,44.80050166699948,1904,0.9996192226890755,0
78064,Binary classification,StreamingRandomPatches,smtp,0,46.04508054199687,1904,0.9996285099405616,0
79968,Binary classification,StreamingRandomPatches,smtp,0,47.19075479199819,1904,0.9996373549419768,0
81872,Binary classification,StreamingRandomPatches,smtp,0,48.359590082996874,1904,0.9996457885479774,0
83776,Binary classification,StreamingRandomPatches,smtp,0,49.52925449999748,1904,0.9996538388082504,0
85680,Binary classification,StreamingRandomPatches,smtp,0,50.682116416999634,1904,0.9996615312791785,0
87584,Binary classification,StreamingRandomPatches,smtp,0,51.93162183299864,1904,0.9996688892948484,0
89488,Binary classification,StreamingRandomPatches,smtp,0,53.099529499999335,1904,0.9996647595208296,0
91392,Binary classification,StreamingRandomPatches,smtp,0,54.39210766699762,1904,0.999671744,0
93296,Binary classification,StreamingRandomPatches,smtp,0,55.64897187,1904,0.9996784428056936,0
106,Binary classification,WeightedkNN,bananas,0,0.010554834,106,0.5094339622641509,0
212,Binary classification,WeightedkNN,bananas,0,0.020637625,106,0.5377358490566038,0
318,Binary classification,WeightedkNN,bananas,0,0.030363834,106,0.5377358490566038,0
424,Binary classification,WeightedkNN,bananas,0,0.039714584,106,0.5448113207547169,0
530,Binary classification,WeightedkNN,bananas,0,0.048411375,106,0.5584905660377358,0
636,Binary classification,WeightedkNN,bananas,0,0.057156292,106,0.5581761006289309,0
742,Binary classification,WeightedkNN,bananas,0,0.065983292,106,0.568733154,0
848,Binary classification,WeightedkNN,bananas,0,0.075567417,106,0.5660377358490566,0
954,Binary classification,WeightedkNN,bananas,0,0.084962625,106,0.5670859538784067,0
1060,Binary classification,WeightedkNN,bananas,0,0.094618459,106,0.5745283018867925,0.066252588
1166,Binary classification,WeightedkNN,bananas,0,0.1039735419981298,106,0.5720411663807891,0.1499148211243611
1272,Binary classification,WeightedkNN,bananas,0,0.1136758749998989,106,0.5723270440251572,0.2069970845481049
1378,Binary classification,WeightedkNN,bananas,0,0.1229342499973427,106,0.569666183,0.2207621550591327
1484,Binary classification,WeightedkNN,bananas,0,0.1320137919974513,106,0.568733154,0.2233009708737864
1590,Binary classification,WeightedkNN,bananas,0,0.141007834,106,0.5691823899371069,0.2464246424642464
1696,Binary classification,WeightedkNN,bananas,0,0.1501319169983617,106,0.5701650943396226,0.2492276004119464
1802,Binary classification,WeightedkNN,bananas,0,0.159221667,106,0.5688124306326304,0.2772093023255814
1908,Binary classification,WeightedkNN,bananas,0,0.1684308749972842,106,0.5649895178197065,0.2795138888888888
2014,Binary classification,WeightedkNN,bananas,0,0.1775588339987734,106,0.564051639,0.2942122186495177
2120,Binary classification,WeightedkNN,bananas,0,0.1867449589990428,106,0.560377358,0.3096296296296296
2226,Binary classification,WeightedkNN,bananas,0,0.1958921669975097,106,0.5579514824797843,0.3195020746887966
2332,Binary classification,WeightedkNN,bananas,0,0.2052310420003777,106,0.5557461406518011,0.318421053
2438,Binary classification,WeightedkNN,bananas,0,0.2142600839979422,106,0.5549630844954881,0.3239875389408099
2544,Binary classification,WeightedkNN,bananas,0,0.2232589169980201,106,0.5542452830188679,0.3289940828402366
2650,Binary classification,WeightedkNN,bananas,0,0.2333459999972547,106,0.5520754716981132,0.3335204941044357
2756,Binary classification,WeightedkNN,bananas,0,0.2429171250005311,106,0.5504354136429608,0.3370786516853933
2862,Binary classification,WeightedkNN,bananas,0,0.2528154589999758,106,0.549266247,0.3445121951219512
2968,Binary classification,WeightedkNN,bananas,0,0.2626749589981045,106,0.5478436657681941,0.3523166023166023
3074,Binary classification,WeightedkNN,bananas,0,0.2725827920003212,106,0.54424203,0.3570445158329509
3180,Binary classification,WeightedkNN,bananas,0,0.2825525419975747,106,0.5430817610062894,0.3624396665204037
3286,Binary classification,WeightedkNN,bananas,0,0.2918307090003509,106,0.5441265976871577,0.3668639053254438
3392,Binary classification,WeightedkNN,bananas,0,0.3011492919977172,106,0.542747642,0.365644172
3498,Binary classification,WeightedkNN,bananas,0,0.3110055420002027,106,0.5417381360777587,0.364645264
3604,Binary classification,WeightedkNN,bananas,0,0.3212117090006359,106,0.5402330743618202,0.3692424819185383
3710,Binary classification,WeightedkNN,bananas,0,0.3305660000005446,106,0.5369272237196766,0.369309838
3816,Binary classification,WeightedkNN,bananas,0,0.3401170420002017,106,0.535377358,0.3701598579040852
3922,Binary classification,WeightedkNN,bananas,0,0.3503733750003448,106,0.5356960734319225,0.3701141473538568
4028,Binary classification,WeightedkNN,bananas,0,0.3600849169997673,106,0.5359980139026812,0.3696458684654299
4134,Binary classification,WeightedkNN,bananas,0,0.3702143749978859,106,0.5360425737784228,0.371559633
4240,Binary classification,WeightedkNN,bananas,0,0.3803094169998076,106,0.5360849056603774,0.3741648106904232
4346,Binary classification,WeightedkNN,bananas,0,0.3900441249970754,106,0.5356649792913023,0.3748451053283766
4452,Binary classification,WeightedkNN,bananas,0,0.3998134169996774,106,0.5345911949685535,0.3755274261603376
4558,Binary classification,WeightedkNN,bananas,0,0.4094465419984772,106,0.5340061430451952,0.3752941176470588
4664,Binary classification,WeightedkNN,bananas,0,0.4191519169980893,106,0.5315180102915952,0.3741048410197651
4770,Binary classification,WeightedkNN,bananas,0,0.4289454169993405,106,0.5316561844863732,0.3773690078037904
4876,Binary classification,WeightedkNN,bananas,0,0.4387362499983283,106,0.5317883511074651,0.3753761969904241
4982,Binary classification,WeightedkNN,bananas,0,0.4488717919994087,106,0.5313127258129265,0.376502003
5088,Binary classification,WeightedkNN,bananas,0,0.4583808339993993,106,0.5306603773584906,0.3751962323390894
5194,Binary classification,WeightedkNN,bananas,0,0.4683513339987257,106,0.532345013,0.3811464968152867
5300,Binary classification,WeightedkNN,bananas,0,0.4780587919995014,106,0.5309433962264151,0.3797405189620758
907,Binary classification,WeightedkNN,elec2,0,0.076032958,907,0.5104740904079382,0.013333333
1814,Binary classification,WeightedkNN,elec2,0,0.2625343750005413,907,0.5264608599779493,0.2323503127792672
2721,Binary classification,WeightedkNN,elec2,0,0.3467773329975898,907,0.51598677,0.2605277933745087
3628,Binary classification,WeightedkNN,elec2,0,0.4274193329983973,907,0.5267364939360529,0.321075524
4535,Binary classification,WeightedkNN,elec2,0,0.5085369579974213,907,0.5219404630650496,0.3296227581941868
5442,Binary classification,WeightedkNN,elec2,0,0.589568583,907,0.5312385152517457,0.3288608260983951
6349,Binary classification,WeightedkNN,elec2,0,0.6701367499990738,907,0.5246495511104111,0.333774834
7256,Binary classification,WeightedkNN,elec2,0,0.7508974579977803,907,0.5308710033076075,0.3565217391304348
8163,Binary classification,WeightedkNN,elec2,0,0.8299151249993884,907,0.5251745681734656,0.3666666666666666
9070,Binary classification,WeightedkNN,elec2,0,1.0147885419974043,907,0.5219404630650496,0.3887792500704821
9977,Binary classification,WeightedkNN,elec2,0,1.0956561249986407,907,0.5132805452540844,0.3951170901843547
10884,Binary classification,WeightedkNN,elec2,0,1.178843166999286,907,0.5110253583241455,0.401888065
11791,Binary classification,WeightedkNN,elec2,0,1.2603071669982455,907,0.5092867441268765,0.4064423471481329
12698,Binary classification,WeightedkNN,elec2,0,1.3406595419983205,907,0.5051189163647819,0.4035687167805619
13605,Binary classification,WeightedkNN,elec2,0,1.422357874998852,907,0.502829842,0.4068747807786741
14512,Binary classification,WeightedkNN,elec2,0,1.5033855420006148,907,0.5028252480705623,0.4135576688612534
15419,Binary classification,WeightedkNN,elec2,0,1.583478707998438,907,0.5011349633568973,0.4125553688712387
16326,Binary classification,WeightedkNN,elec2,0,1.7940318750006554,907,0.4976111723631018,0.4083958453548759
17233,Binary classification,WeightedkNN,elec2,0,1.8743727920009403,907,0.4962571809899611,0.4021761586667585
18140,Binary classification,WeightedkNN,elec2,0,1.956708375000744,907,0.4940463065049614,0.3963430676137858
19047,Binary classification,WeightedkNN,elec2,0,2.038277832998574,907,0.4946185751036909,0.39390505
19954,Binary classification,WeightedkNN,elec2,0,2.1199723329991684,907,0.4949884734890247,0.3942290351668169
20861,Binary classification,WeightedkNN,elec2,0,2.2004173749992333,907,0.4933608168352428,0.3959535920443505
21768,Binary classification,WeightedkNN,elec2,0,2.280470833000436,907,0.4924200661521499,0.390668946
22675,Binary classification,WeightedkNN,elec2,0,2.3609693329999573,907,0.493715546,0.3857020547945206
23582,Binary classification,WeightedkNN,elec2,0,2.5518446669993864,907,0.4960987193622254,0.386430526
24489,Binary classification,WeightedkNN,elec2,0,2.6333599999998114,907,0.497161991,0.3847921662669863
25396,Binary classification,WeightedkNN,elec2,0,2.714575124999101,907,0.4986612064892109,0.3868824039295001
26303,Binary classification,WeightedkNN,elec2,0,2.7972787079997943,907,0.5006273048701669,0.3888139221069285
27210,Binary classification,WeightedkNN,elec2,0,2.8796695419987373,907,0.5012495406100699,0.3911346404055812
28117,Binary classification,WeightedkNN,elec2,0,2.9629562080008327,907,0.5019383291247288,0.3909715577976864
29024,Binary classification,WeightedkNN,elec2,0,3.044739417000528,907,0.5008958103638368,0.3880533964177087
29931,Binary classification,WeightedkNN,elec2,0,3.1268840829980036,907,0.4992148608466139,0.3847132712121834
30838,Binary classification,WeightedkNN,elec2,0,3.209341207999387,907,0.498962319,0.3828733474457803
31745,Binary classification,WeightedkNN,elec2,0,3.3978096669998195,907,0.4976531737281461,0.3801935559096738
32652,Binary classification,WeightedkNN,elec2,0,3.478888707999431,907,0.4999081220139654,0.3834623371719841
33559,Binary classification,WeightedkNN,elec2,0,3.561117124998418,907,0.500670461,0.3851770317372959
34466,Binary classification,WeightedkNN,elec2,0,3.640171167000517,907,0.4998549294957349,0.3853668972402482
35373,Binary classification,WeightedkNN,elec2,0,3.719960791997437,907,0.5003816470189127,0.3850944643540586
36280,Binary classification,WeightedkNN,elec2,0,3.7992058749987336,907,0.5027012127894157,0.384400164
37187,Binary classification,WeightedkNN,elec2,0,3.880655791999743,907,0.5048538467744104,0.3828803163856956
38094,Binary classification,WeightedkNN,elec2,0,3.960100042000704,907,0.5063789573161128,0.3829898936868355
39001,Binary classification,WeightedkNN,elec2,0,4.144640167000034,907,0.5062947103920412,0.3819214842872275
39908,Binary classification,WeightedkNN,elec2,0,4.334541707998142,907,0.5044101433296582,0.3822849647073521
40815,Binary classification,WeightedkNN,elec2,0,4.420094332999724,907,0.5042018865613133,0.3864532169061913
41722,Binary classification,WeightedkNN,elec2,0,4.503048832997592,907,0.5035233210296726,0.3906571747955522
42629,Binary classification,WeightedkNN,elec2,0,4.586580374998448,907,0.5029674634638391,0.3928591896383747
43536,Binary classification,WeightedkNN,elec2,0,4.670689999999013,907,0.5020672546857773,0.3926029700196133
44443,Binary classification,WeightedkNN,elec2,0,4.7537304170000425,907,0.5024413293432036,0.3928169362146132
25,Binary classification,WeightedkNN,phishing,0,0.002526792,25,0.48,0.6486486486486487
50,Binary classification,WeightedkNN,phishing,0,0.004707708,25,0.44,0.6111111111111112
75,Binary classification,WeightedkNN,phishing,0,0.006635708,25,0.48,0.6486486486486486
100,Binary classification,WeightedkNN,phishing,0,0.008598333,25,0.48,0.6486486486486487
125,Binary classification,WeightedkNN,phishing,0,0.010527958,25,0.48,0.6486486486486486
150,Binary classification,WeightedkNN,phishing,0,0.012456833,25,0.5,0.6666666666666666
175,Binary classification,WeightedkNN,phishing,0,0.014842417,25,0.4685714285714286,0.6381322957198443
200,Binary classification,WeightedkNN,phishing,0,0.017281667,25,0.47,0.6394557823129251
225,Binary classification,WeightedkNN,phishing,0,0.019846042,25,0.4533333333333333,0.6238532110091743
250,Binary classification,WeightedkNN,phishing,0,0.021999,25,0.46,0.6301369863013699
275,Binary classification,WeightedkNN,phishing,0,0.024011042,25,0.4509090909090909,0.6215538847117794
300,Binary classification,WeightedkNN,phishing,0,0.02601975,25,0.44,0.6111111111111112
325,Binary classification,WeightedkNN,phishing,0,0.028097833,25,0.4307692307692308,0.6021505376344085
350,Binary classification,WeightedkNN,phishing,0,0.030102792,25,0.4228571428571429,0.5943775100401606
375,Binary classification,WeightedkNN,phishing,0,0.032967458,25,0.4186666666666667,0.5902255639097744
400,Binary classification,WeightedkNN,phishing,0,0.03496375,25,0.415,0.5865724381625441
425,Binary classification,WeightedkNN,phishing,0,0.036963,25,0.4047058823529412,0.576214405
450,Binary classification,WeightedkNN,phishing,0,0.038964375,25,0.4,0.5714285714285714
475,Binary classification,WeightedkNN,phishing,0,0.041073417,25,0.4084210526315789,0.5799701046337817
