step,track,model,dataset,Memory in Mb,Time in s,Valid updates,Accuracy,F1,MicroF1,MacroF1
517,Multiclass classification,OnlineSmoothBoost,imagesegments,593.78125,0.1625452499993116,47,0.1411992263056092,,,
564,Multiclass classification,OnlineSmoothBoost,imagesegments,593.78125,0.1671956659993156,47,0.1453900709219858,,,
611,Multiclass classification,OnlineSmoothBoost,imagesegments,593.78125,0.1721754999998666,47,0.1407528641571195,,,
658,Multiclass classification,OnlineSmoothBoost,imagesegments,593.8125,0.1774630829986563,47,0.1413373860182371,,,
705,Multiclass classification,OnlineSmoothBoost,imagesegments,593.828125,0.1824063749991182,47,0.1361702127659574,,,
752,Multiclass classification,OnlineSmoothBoost,imagesegments,593.828125,0.1873342909984785,47,0.1382978723404255,,,
799,Multiclass classification,OnlineSmoothBoost,imagesegments,593.84375,0.1922198749998642,47,0.1376720901126408,,,
846,Multiclass classification,OnlineSmoothBoost,imagesegments,593.84375,0.1971373749984195,47,0.1371158392434988,,,
893,Multiclass classification,OnlineSmoothBoost,imagesegments,593.90625,0.2025295409985119,47,0.1366181410974244,,,
940,Multiclass classification,OnlineSmoothBoost,imagesegments,593.921875,0.207330916,47,0.1329787234042553,,,
987,Multiclass classification,OnlineSmoothBoost,imagesegments,593.921875,0.2120935409984667,47,0.1306990881458966,,,
1034,Multiclass classification,OnlineSmoothBoost,imagesegments,593.921875,0.2170112499989045,47,0.1295938104448742,,,
1081,Multiclass classification,OnlineSmoothBoost,imagesegments,593.921875,0.2219429159995343,47,0.1313598519888991,,,
1128,Multiclass classification,OnlineSmoothBoost,imagesegments,593.921875,0.2269769159993302,47,0.1303191489361702,,,
1175,Multiclass classification,OnlineSmoothBoost,imagesegments,593.921875,0.2318728749996808,47,0.13106383,,,
1222,Multiclass classification,OnlineSmoothBoost,imagesegments,593.921875,0.2368387909991725,47,0.1342062193126023,,,
1269,Multiclass classification,OnlineSmoothBoost,imagesegments,593.953125,0.2421597079992352,47,0.1371158392434988,,,
1316,Multiclass classification,OnlineSmoothBoost,imagesegments,595.09375,0.2483564159992966,47,0.1360182370820668,,,
1363,Multiclass classification,OnlineSmoothBoost,imagesegments,596.4375,0.2950106249991222,47,0.1371973587674248,,,
1410,Multiclass classification,OnlineSmoothBoost,imagesegments,596.4375,0.2999197909994109,47,0.1354609929078014,,,
1457,Multiclass classification,OnlineSmoothBoost,imagesegments,596.4375,0.3048069999986182,47,0.1345229924502402,,,
1504,Multiclass classification,OnlineSmoothBoost,imagesegments,596.4375,0.3097516249999898,47,0.13231383,,,
1551,Multiclass classification,OnlineSmoothBoost,imagesegments,596.4375,0.3146433329984575,47,0.1321727917472598,,,
1598,Multiclass classification,OnlineSmoothBoost,imagesegments,596.4375,0.3194570409996231,47,0.1326658322903629,,,
1645,Multiclass classification,OnlineSmoothBoost,imagesegments,596.4375,0.3242949159994168,47,0.1337386018237082,,,
1692,Multiclass classification,OnlineSmoothBoost,imagesegments,596.4375,0.3291003329995874,47,0.1329787234042553,,,
1739,Multiclass classification,OnlineSmoothBoost,imagesegments,596.4375,0.3336679579988413,47,0.1334100057504312,,,
1786,Multiclass classification,OnlineSmoothBoost,imagesegments,596.4375,0.3384711659982713,47,0.1332586786114221,,,
1833,Multiclass classification,OnlineSmoothBoost,imagesegments,596.40625,0.3430160829993838,47,0.1363884342607746,,,
1880,Multiclass classification,OnlineSmoothBoost,imagesegments,596.40625,0.3477355829982116,47,0.1367021276595744,,,
1927,Multiclass classification,OnlineSmoothBoost,imagesegments,596.40625,0.3525031249992025,47,0.1349247535028541,,,
1974,Multiclass classification,OnlineSmoothBoost,imagesegments,596.40625,0.3573704579994228,47,0.1337386018237082,,,
2021,Multiclass classification,OnlineSmoothBoost,imagesegments,596.40625,0.3622113749988784,47,0.1355764473033152,,,
2068,Multiclass classification,OnlineSmoothBoost,imagesegments,596.40625,0.3669197909985087,47,0.1339458413926499,,,
2115,Multiclass classification,OnlineSmoothBoost,imagesegments,596.40625,0.3715984579994256,47,0.1323877068557919,,,
2162,Multiclass classification,OnlineSmoothBoost,imagesegments,596.40625,0.3765565409994451,47,0.1332099907493062,,,
2209,Multiclass classification,OnlineSmoothBoost,imagesegments,596.40625,0.3812662909986102,47,0.1339972838388411,,,
2256,Multiclass classification,OnlineSmoothBoost,imagesegments,596.40625,0.3860399579989462,47,0.1360815602836879,,,
2303,Multiclass classification,OnlineSmoothBoost,imagesegments,596.40625,0.3906741659993713,47,0.1350412505427703,,,
408,Multiclass classification,OnlineSmoothBoost,keystroke,616.546875,0.050906375,408,0.9803921568627452,,,
816,Multiclass classification,OnlineSmoothBoost,keystroke,616.609375,0.097362542,408,0.9387254901960784,,,
1224,Multiclass classification,OnlineSmoothBoost,keystroke,615.625,0.1827071670013538,408,0.8006535947712419,,,
1632,Multiclass classification,OnlineSmoothBoost,keystroke,615.625,0.2233597499998723,408,0.6348039215686274,,,
2040,Multiclass classification,OnlineSmoothBoost,keystroke,615.625,0.2639636670010077,408,0.5098039215686274,,,
2448,Multiclass classification,OnlineSmoothBoost,keystroke,615.625,0.3482095420004043,408,0.4248366013071895,,,
2856,Multiclass classification,OnlineSmoothBoost,keystroke,615.625,0.3896174170004087,408,0.3641456582633053,,,
3264,Multiclass classification,OnlineSmoothBoost,keystroke,614.640625,0.4810409170004277,408,0.3186274509803921,,,
3672,Multiclass classification,OnlineSmoothBoost,keystroke,614.640625,0.5242869169996993,408,0.2832244008714596,,,
4080,Multiclass classification,OnlineSmoothBoost,keystroke,614.640625,0.5673761670004751,408,0.2549019607843137,,,
4488,Multiclass classification,OnlineSmoothBoost,keystroke,614.640625,0.6606477920013276,408,0.231729055,,,
4896,Multiclass classification,OnlineSmoothBoost,keystroke,614.640625,0.7524448750009469,408,0.2124183006535947,,,
5304,Multiclass classification,OnlineSmoothBoost,keystroke,614.640625,0.7973775420014135,408,0.196078431,,,
5712,Multiclass classification,OnlineSmoothBoost,keystroke,614.640625,0.887198125,408,0.1820728291316526,,,
6120,Multiclass classification,OnlineSmoothBoost,keystroke,614.640625,0.978309125,408,0.1699346405228758,,,
6528,Multiclass classification,OnlineSmoothBoost,keystroke,614.640625,1.0234326669997245,408,0.159313725,,,
6936,Multiclass classification,OnlineSmoothBoost,keystroke,614.640625,1.1102047500007757,408,0.1499423298731257,,,
7344,Multiclass classification,OnlineSmoothBoost,keystroke,614.640625,1.1939137919998757,408,0.1416122004357298,,,
7752,Multiclass classification,OnlineSmoothBoost,keystroke,614.640625,1.2867950830004702,408,0.1341589267285861,,,
8160,Multiclass classification,OnlineSmoothBoost,keystroke,614.640625,1.331843916999787,408,0.1274509803921568,,,
8568,Multiclass classification,OnlineSmoothBoost,keystroke,614.65625,1.4171198750009353,408,0.1213818860877684,,,
8976,Multiclass classification,OnlineSmoothBoost,keystroke,614.953125,1.505500833000042,408,0.1158645276292335,,,
9384,Multiclass classification,OnlineSmoothBoost,keystroke,615.078125,1.5913114169998153,408,0.1108269394714407,,,
9792,Multiclass classification,OnlineSmoothBoost,keystroke,615.078125,1.6768131670014554,408,0.1062091503267973,,,
10200,Multiclass classification,OnlineSmoothBoost,keystroke,615.078125,1.763112374999764,408,0.1019607843137254,,,
10608,Multiclass classification,OnlineSmoothBoost,keystroke,615.078125,1.8514458750014455,408,0.098039216,,,
11016,Multiclass classification,OnlineSmoothBoost,keystroke,615.078125,1.9428418330007844,408,0.094408134,,,
11424,Multiclass classification,OnlineSmoothBoost,keystroke,615.078125,2.0358379170011176,408,0.091036415,,,
11832,Multiclass classification,OnlineSmoothBoost,keystroke,615.078125,2.125926167000216,408,0.087897228,,,
12240,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,2.251303417000599,408,0.08496732,,,
12648,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,2.379985375000615,408,0.082226439,,,
13056,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,2.471178833000522,408,0.079656863,,,
13464,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,2.5616509999999835,408,0.077243018,,,
13872,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,2.6947244580005645,408,0.074971165,,,
14280,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,2.784447375001037,408,0.072829132,,,
14688,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,2.874490625001272,408,0.0708061,,,
15096,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,3.0114582080004766,408,0.068892422,,,
15504,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,3.1104342920007184,408,0.067079463,,,
15912,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,3.2451560420013266,408,0.065359477,,,
16320,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,3.333945667,408,0.06372549,,,
16728,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,3.461365791999924,408,0.06217121,,,
17136,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,3.5538031670002965,408,0.060690943,,,
17544,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,3.684426375000839,408,0.059279526,,,
17952,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,3.830856542001129,408,0.057932264,,,
18360,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,3.926705583000512,408,0.05664488,,,
18768,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,4.065885625001101,408,0.05541347,,,
19176,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,4.207610875000682,408,0.05423446,,,
19584,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,4.340533417000188,408,0.053104575,,,
19992,Multiclass classification,OnlineSmoothBoost,keystroke,615.09375,4.443292707999717,408,0.052020808,,,
20400,Multiclass classification,OnlineSmoothBoost,keystroke,615.0625,4.579006333000507,408,0.050980392,,,
47,Multiclass classification,OzaBoost,imagesegments,610.03125,0.004117667,47,0.1063829787234042,,,
94,Multiclass classification,OzaBoost,imagesegments,610.03125,0.008277208,47,0.1382978723404255,,,
141,Multiclass classification,OzaBoost,imagesegments,610.03125,0.012247625,47,0.1702127659574468,,,
188,Multiclass classification,OzaBoost,imagesegments,610.03125,0.016128208,47,0.1436170212765957,,,
235,Multiclass classification,OzaBoost,imagesegments,610.03125,0.020008208,47,0.1489361702127659,,,
282,Multiclass classification,OzaBoost,imagesegments,610.046875,0.023928375,47,0.1312056737588652,,,
329,Multiclass classification,OzaBoost,imagesegments,610.046875,0.027754708,47,0.1337386018237082,,,
376,Multiclass classification,OzaBoost,imagesegments,610.046875,0.031497,47,0.1329787234042553,,,
423,Multiclass classification,OzaBoost,imagesegments,610.046875,0.035209417,47,0.1394799054373522,,,
470,Multiclass classification,OzaBoost,imagesegments,610.046875,0.038870083,47,0.1404255319148936,,,
517,Multiclass classification,OzaBoost,imagesegments,610.046875,0.042599917,47,0.1450676982591876,,,
564,Multiclass classification,OzaBoost,imagesegments,610.046875,0.046318458,47,0.1382978723404255,,,
611,Multiclass classification,OzaBoost,imagesegments,610.046875,0.05000675,47,0.1391162029459901,,,
658,Multiclass classification,OzaBoost,imagesegments,610.046875,0.053727583,47,0.1428571428571428,,,
705,Multiclass classification,OzaBoost,imagesegments,610.046875,0.057715583,47,0.1446808510638297,,,
752,Multiclass classification,OzaBoost,imagesegments,610.046875,0.06167725,47,0.1489361702127659,,,
799,Multiclass classification,OzaBoost,imagesegments,610.046875,0.065644625,47,0.1451814768460575,,,
846,Multiclass classification,OzaBoost,imagesegments,610.046875,0.069475333,47,0.1394799054373522,,,
893,Multiclass classification,OzaBoost,imagesegments,610.046875,0.073430583,47,0.1377379619260918,,,
940,Multiclass classification,OzaBoost,imagesegments,610.046875,0.077295083,47,0.1372340425531915,,,
987,Multiclass classification,OzaBoost,imagesegments,610.046875,0.081110375,47,0.1377912867274569,,,
1034,Multiclass classification,OzaBoost,imagesegments,610.046875,0.084747125,47,0.1382978723404255,,,
1081,Multiclass classification,OzaBoost,imagesegments,610.046875,0.088574583,47,0.1359851988899167,,,
1128,Multiclass classification,OzaBoost,imagesegments,610.046875,0.092523042,47,0.1347517730496454,,,
1175,Multiclass classification,OzaBoost,imagesegments,610.046875,0.09670425,47,0.1302127659574468,,,
1222,Multiclass classification,OzaBoost,imagesegments,610.046875,0.1007950419989356,47,0.1366612111292962,,,
1269,Multiclass classification,OzaBoost,imagesegments,610.046875,0.104650417,47,0.136327817,,,
1316,Multiclass classification,OzaBoost,imagesegments,610.046875,0.1085428749993298,47,0.1390577507598784,,,
1363,Multiclass classification,OzaBoost,imagesegments,610.046875,0.112322042,47,0.1408657373440939,,,
1410,Multiclass classification,OzaBoost,imagesegments,610.046875,0.1161185000000841,47,0.1404255319148936,,,
1457,Multiclass classification,OzaBoost,imagesegments,610.046875,0.1199180419989716,47,0.1420727522306108,,,
1504,Multiclass classification,OzaBoost,imagesegments,610.046875,0.1236925829998654,47,0.1429521276595744,,,
1551,Multiclass classification,OzaBoost,imagesegments,610.046875,0.1274875829985831,47,0.1431334622823984,,,
1598,Multiclass classification,OzaBoost,imagesegments,610.046875,0.1311963749994902,47,0.1426783479349186,,,
1645,Multiclass classification,OzaBoost,imagesegments,610.046875,0.1348483330002636,47,0.1452887537993921,,,
1692,Multiclass classification,OzaBoost,imagesegments,610.046875,0.1387142919993493,47,0.1442080378250591,,,
1739,Multiclass classification,OzaBoost,imagesegments,610.046875,0.1424012919997039,47,0.1449108683151236,,,
1786,Multiclass classification,OzaBoost,imagesegments,610.046875,0.1460497499992925,47,0.1455767077267637,,,
1833,Multiclass classification,OzaBoost,imagesegments,610.046875,0.149620958,47,0.1445717403164211,,,
1880,Multiclass classification,OzaBoost,imagesegments,610.234375,0.1532525829989026,47,0.1457446808510638,,,
1927,Multiclass classification,OzaBoost,imagesegments,610.546875,0.1570340419984859,47,0.144784639,,,
1974,Multiclass classification,OzaBoost,imagesegments,610.546875,0.1607932919996528,47,0.1428571428571428,,,
2021,Multiclass classification,OzaBoost,imagesegments,610.546875,0.1645251249992725,47,0.144482929,,,
2068,Multiclass classification,OzaBoost,imagesegments,610.5625,0.168145583,47,0.1450676982591876,,,
2115,Multiclass classification,OzaBoost,imagesegments,610.5625,0.1717747080001572,47,0.1446808510638297,,,
2162,Multiclass classification,OzaBoost,imagesegments,610.5625,0.1754809169997315,47,0.1461609620721554,,,
2209,Multiclass classification,OzaBoost,imagesegments,610.5625,0.1790818329991452,47,0.1457673155273879,,,
2256,Multiclass classification,OzaBoost,imagesegments,610.5625,0.1828716250001889,47,0.1436170212765957,,,
2303,Multiclass classification,OzaBoost,imagesegments,610.5625,0.1867097919985099,47,0.1424229266174554,,,
408,Multiclass classification,OzaBoost,keystroke,632.546875,0.03372875,408,0.9803921568627452,,,
816,Multiclass classification,OzaBoost,keystroke,632.546875,0.067000916,408,0.9044117647058824,,,
1224,Multiclass classification,OzaBoost,keystroke,632.546875,0.1001319579991104,408,0.6397058823529411,,,
1632,Multiclass classification,OzaBoost,keystroke,630.546875,0.1814873749990511,408,0.4797794117647059,,,
2040,Multiclass classification,OzaBoost,keystroke,630.5625,0.21504275,408,0.3838235294117647,,,
2448,Multiclass classification,OzaBoost,keystroke,630.5625,0.2472234159995423,408,0.3198529411764705,,,
2856,Multiclass classification,OzaBoost,keystroke,630.5625,0.2811374159991828,408,0.2741596638655462,,,
3264,Multiclass classification,OzaBoost,keystroke,630.609375,0.3142932079990714,408,0.2398897058823529,,,
3672,Multiclass classification,OzaBoost,keystroke,630.625,0.3471238749989425,408,0.213235294,,,
4080,Multiclass classification,OzaBoost,keystroke,630.625,0.3808244579995516,408,0.1919117647058823,,,
